1	1.02329	13637	13637
1.02329	1.04713	13882	13882
1.04713	1.07152	14318	14318
1.07152	1.09648	14815	14815
1.09648	1.12202	15291	15291
1.12202	1.14815	15848	15848
1.14815	1.1749	16168	16168
1.1749	1.20226	16500	16500
1.20226	1.23027	16991	16991
1.23027	1.25893	17573	17573
1.25893	1.28825	18152	18152
1.28825	1.31826	18477	18477
1.31826	1.34896	18847	18847
1.34896	1.38038	19174	19174
1.38038	1.41254	19665	19665
1.41254	1.44544	20410	20410
1.44544	1.47911	20904	20904
1.47911	1.51356	21293	21293
1.51356	1.54882	22305	22305
1.54882	1.58489	22564	22564
1.58489	1.62181	23208	23208
1.62181	1.65959	24124	24124
1.65959	1.69824	24319	24319
1.69824	1.7378	24874	24874
1.7378	1.77828	25466	25466
1.77828	1.8197	25935	25935
1.8197	1.86209	26823	26823
1.86209	1.90546	27569	27569
1.90546	1.94984	27890	27890
1.94984	1.99526	28664	28664
1.99526	2.04174	29656	29656
2.04174	2.0893	30219	30219
2.0893	2.13796	30473	30473
2.13796	2.18776	31092	31092
2.18776	2.23872	32094	32094
2.23872	2.29087	32618	32618
2.29087	2.34423	33015	33015
2.34423	2.39883	33917	33917
2.39883	2.45471	34482	34482
2.45471	2.51189	35156	35156
2.51189	2.5704	35697	35697
2.5704	2.63027	36496	36496
2.63027	2.69153	37134	37134
2.69153	2.75423	38046	38046
2.75423	2.81838	38725	38725
2.81838	2.88403	39229	39229
2.88403	2.95121	40144	40144
2.95121	3.01995	40738	40738
3.01995	3.0903	41387	41387
3.0903	3.16228	41953	41953
3.16228	3.23594	42611	42611
3.23594	3.31131	43148	43148
3.31131	3.38844	43749	43749
3.38844	3.46737	44746	44746
3.46737	3.54813	45105	45105
3.54813	3.63078	45948	45948
3.63078	3.71535	46200	46200
3.71535	3.80189	47026	47026
3.80189	3.89045	47436	47436
3.89045	3.98107	48465	48465
3.98107	4.0738	48508	48508
4.0738	4.16869	49509	49509
4.16869	4.2658	49652	49652
4.2658	4.36516	50438	50438
4.36516	4.46684	50733	50733
4.46684	4.57088	51075	51075
4.57088	4.67735	51609	51609
4.67735	4.7863	52845	52845
4.7863	4.89779	52826	52826
4.89779	5.01187	53145	53145
5.01187	5.12861	53858	53858
5.12861	5.24807	53900	53900
5.24807	5.37032	54413	54413
5.37032	5.49541	54589	54589
5.49541	5.62341	55209	55209
5.62341	5.7544	56090	56090
5.7544	5.88844	56194	56194
5.88844	6.0256	55917	55917
6.0256	6.16595	56713	56713
6.16595	6.30957	57099	57099
6.30957	6.45654	56926	56926
6.45654	6.60693	57332	57332
6.60693	6.76083	57490	57490
6.76083	6.91831	58035	58035
6.91831	7.07946	57997	57997
7.07946	7.24436	58443	58443
7.24436	7.4131	58415	58415
7.4131	7.58578	58483	58483
7.58578	7.76247	58889	58889
7.76247	7.94328	58847	58847
7.94328	8.12831	59086	59086
8.12831	8.31764	59104	59104
8.31764	8.51138	59038	59038
8.51138	8.70964	59570	59570
8.70964	8.91251	58887	58887
8.91251	9.12011	59015	59015
9.12011	9.33254	59085	59085
9.33254	9.54993	59053	59053
9.54993	9.77237	59582	59582
9.77237	10	59454	59454
10	10.2329	59065	59065
10.2329	10.4713	59219	59219
10.4713	10.7152	59513	59513
10.7152	10.9648	58860	58860
10.9648	11.2202	59311	59311
11.2202	11.4815	59511	59511
11.4815	11.749	59171	59171
11.749	12.0226	59081	59081
12.0226	12.3027	58882	58882
12.3027	12.5893	58989	58989
12.5893	12.8825	58887	58887
12.8825	13.1826	58712	58712
13.1826	13.4896	58429	58429
13.4896	13.8038	58585	58585
13.8038	14.1254	58458	58458
14.1254	14.4544	58846	58846
14.4544	14.7911	58135	58135
14.7911	15.1356	58329	58329
15.1356	15.4882	57974	57974
15.4882	15.8489	57790	57790
15.8489	16.2181	58141	58141
16.2181	16.5959	57937	57937
16.5959	16.9824	57555	57555
16.9824	17.378	57229	57229
17.378	17.7828	57027	57027
17.7828	18.197	57145	57145
18.197	18.6209	57672	57672
18.6209	19.0546	57518	57518
19.0546	19.4984	57536	57536
19.4984	19.9526	57409	57409
19.9526	20.4174	57295	57295
20.4174	20.893	57350	57350
20.893	21.3796	57828	57828
21.3796	21.8776	56874	56874
21.8776	22.3872	58083	58083
22.3872	22.9087	57738	57738
22.9087	23.4423	57921	57921
23.4423	23.9883	57683	57683
23.9883	24.5471	57893	57893
24.5471	25.1189	58089	58089
25.1189	25.704	58669	58669
25.704	26.3027	58238	58238
26.3027	26.9153	58573	58573
26.9153	27.5423	58681	58681
27.5423	28.1838	58773	58773
28.1838	28.8403	59121	59121
28.8403	29.5121	59243	59243
29.5121	30.1995	59453	59453
30.1995	30.903	59504	59504
30.903	31.6228	59677	59677
31.6228	32.3594	60226	60226
32.3594	33.1131	60060	60060
