1	1.02329	1116	1116
1.02329	1.04713	1068	1068
1.04713	1.07152	1038	1038
1.07152	1.09648	1101	1101
1.09648	1.12202	1198	1198
1.12202	1.14815	1172	1172
1.14815	1.1749	1267	1267
1.1749	1.20226	1271	1271
1.20226	1.23027	1277	1277
1.23027	1.25893	1365	1365
1.25893	1.28825	1358	1358
1.28825	1.31826	1404	1404
1.31826	1.34896	1443	1443
1.34896	1.38038	1413	1413
1.38038	1.41254	1537	1537
1.41254	1.44544	1640	1640
1.44544	1.47911	1560	1560
1.47911	1.51356	1640	1640
1.51356	1.54882	1680	1680
1.54882	1.58489	1768	1768
1.58489	1.62181	1748	1748
1.62181	1.65959	1815	1815
1.65959	1.69824	1941	1941
1.69824	1.7378	1880	1880
1.7378	1.77828	1933	1933
1.77828	1.8197	1969	1969
1.8197	1.86209	2106	2106
1.86209	1.90546	2089	2089
1.90546	1.94984	2150	2150
1.94984	1.99526	2213	2213
1.99526	2.04174	2223	2223
2.04174	2.0893	2242	2242
2.0893	2.13796	2398	2398
2.13796	2.18776	2452	2452
2.18776	2.23872	2400	2400
2.23872	2.29087	2549	2549
2.29087	2.34423	2571	2571
2.34423	2.39883	2587	2587
2.39883	2.45471	2751	2751
2.45471	2.51189	2801	2801
2.51189	2.5704	2824	2824
2.5704	2.63027	2843	2843
2.63027	2.69153	2876	2876
2.69153	2.75423	2920	2920
2.75423	2.81838	3093	3093
2.81838	2.88403	3084	3084
2.88403	2.95121	3094	3094
2.95121	3.01995	3163	3163
3.01995	3.0903	3307	3307
3.0903	3.16228	3408	3408
3.16228	3.23594	3475	3475
3.23594	3.31131	3471	3471
3.31131	3.38844	3500	3500
3.38844	3.46737	3440	3440
3.46737	3.54813	3575	3575
3.54813	3.63078	3675	3675
3.63078	3.71535	3763	3763
3.71535	3.80189	3778	3778
3.80189	3.89045	3792	3792
3.89045	3.98107	3831	3831
3.98107	4.0738	3987	3987
4.0738	4.16869	3981	3981
4.16869	4.2658	4046	4046
4.2658	4.36516	4008	4008
4.36516	4.46684	4107	4107
4.46684	4.57088	4212	4212
4.57088	4.67735	4154	4154
4.67735	4.7863	4173	4173
4.7863	4.89779	4297	4297
4.89779	5.01187	4328	4328
5.01187	5.12861	4272	4272
5.12861	5.24807	4295	4295
5.24807	5.37032	4478	4478
5.37032	5.49541	4460	4460
5.49541	5.62341	4551	4551
5.62341	5.7544	4623	4623
5.7544	5.88844	4484	4484
5.88844	6.0256	4533	4533
6.0256	6.16595	4574	4574
6.16595	6.30957	4572	4572
6.30957	6.45654	4657	4657
6.45654	6.60693	4611	4611
6.60693	6.76083	4759	4759
6.76083	6.91831	4618	4618
6.91831	7.07946	4645	4645
7.07946	7.24436	4774	4774
7.24436	7.4131	4740	4740
7.4131	7.58578	4754	4754
7.58578	7.76247	4855	4855
7.76247	7.94328	4775	4775
7.94328	8.12831	4854	4854
8.12831	8.31764	4838	4838
8.31764	8.51138	4870	4870
8.51138	8.70964	4891	4891
8.70964	8.91251	4774	4774
8.91251	9.12011	4891	4891
9.12011	9.33254	4773	4773
9.33254	9.54993	4778	4778
9.54993	9.77237	4924	4924
9.77237	10	4987	4987
10	10.2329	4928	4928
10.2329	10.4713	4990	4990
10.4713	10.7152	4922	4922
10.7152	10.9648	4943	4943
10.9648	11.2202	4950	4950
11.2202	11.4815	4917	4917
11.4815	11.749	4968	4968
11.749	12.0226	4995	4995
12.0226	12.3027	4898	4898
12.3027	12.5893	4922	4922
12.5893	12.8825	5013	5013
12.8825	13.1826	4885	4885
13.1826	13.4896	4917	4917
13.4896	13.8038	4888	4888
13.8038	14.1254	4871	4871
14.1254	14.4544	4942	4942
14.4544	14.7911	4975	4975
14.7911	15.1356	5032	5032
15.1356	15.4882	5165	5165
15.4882	15.8489	5012	5012
15.8489	16.2181	5031	5031
16.2181	16.5959	5024	5024
16.5959	16.9824	5037	5037
16.9824	17.378	5130	5130
17.378	17.7828	5233	5233
17.7828	18.197	5177	5177
18.197	18.6209	5233	5233
18.6209	19.0546	5208	5208
19.0546	19.4984	5147	5147
19.4984	19.9526	5378	5378
19.9526	20.4174	5324	5324
20.4174	20.893	5234	5234
20.893	21.3796	5249	5249
21.3796	21.8776	5205	5205
21.8776	22.3872	5300	5300
22.3872	22.9087	5392	5392
22.9087	23.4423	5322	5322
23.4423	23.9883	5339	5339
23.9883	24.5471	5516	5516
24.5471	25.1189	5559	5559
25.1189	25.704	5709	5709
25.704	26.3027	5710	5710
26.3027	26.9153	5804	5804
26.9153	27.5423	5628	5628
27.5423	28.1838	5637	5637
28.1838	28.8403	5678	5678
28.8403	29.5121	5781	5781
29.5121	30.1995	5838	5838
30.1995	30.903	5802	5802
30.903	31.6228	5933	5933
31.6228	32.3594	5845	5845
32.3594	33.1131	5923	5923
33.1131	33.8844	6034	6034
33.8844	34.6737	6125	6125
34.6737	35.4813	6110	6110
35.4813	36.3078	6356	6356
36.3078	37.1535	6121	6121
37.1535	38.0189	6389	6389
38.0189	38.9045	6278	6278
38.9045	39.8107	6534	6534
39.8107	40.738	6470	6470
40.738	41.6869	6524	6524
41.6869	42.658	6426	6426
42.658	43.6516	6482	6482
43.6516	44.6684	6798	6798
44.6684	45.7088	6784	6784
45.7088	46.7735	6894	6894
46.7735	47.863	6849	6849
