          Format            YIELD 
            Name              n40 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
     12.022644      12.302688       0.005029       0.003953 
     12.302688      12.589254       0.005083       0.003932 
     12.589254      12.882496       0.005100       0.003926 
     12.882496      13.182567       0.005117       0.003919 
     13.182567      13.489629       0.005186       0.003893 
     13.489629      13.803843       0.005248       0.003870 
     13.803843      14.125375       0.005235       0.003874 
     14.125375      14.454398       0.005305       0.003849 
     14.454398      14.791084       0.005352       0.003832 
     14.791084      15.135612       0.005360       0.003829 
     15.135612      15.488166       0.005361       0.003829 
     15.488166      15.848932       0.005403       0.003814 
     15.848932      16.218101       0.005386       0.003820 
     16.218101      16.595869       0.005430       0.003804 
     16.595869      16.982437       0.005442       0.003800 
     16.982437      17.378008       0.005446       0.003799 
     17.378008      17.782794       0.005463       0.003793 
     17.782794      18.197009       0.005456       0.003795 
     18.197009      18.620871       0.005419       0.003808 
     18.620871      19.054607       0.005462       0.003793 
     19.054607      19.498446       0.005432       0.003804 
     19.498446      19.952623       0.005456       0.003795 
     19.952623      20.417379       0.005455       0.003796 
     20.417379      20.892961       0.005442       0.003800 
     20.892961      21.379621       0.005470       0.003790 
     21.379621      21.877616       0.005429       0.003805 
     21.877616      22.387211       0.005416       0.003809 
     22.387211      22.908677       0.005379       0.003822 
     22.908677      23.442288       0.005343       0.003835 
     23.442288      23.988329       0.005386       0.003820 
     23.988329      24.547089       0.005334       0.003838 
     24.547089      25.118864       0.005340       0.003836 
     25.118864      25.703958       0.005279       0.003859 
     25.703958      26.302680       0.005313       0.003846 
     26.302680      26.915348       0.005291       0.003854 
     26.915348      27.542287       0.005221       0.003880 
     27.542287      28.183829       0.005254       0.003868 
     28.183829      28.840315       0.005209       0.003884 
     28.840315      29.512092       0.005230       0.003876 
     29.512092      30.199517       0.005169       0.003899 
     30.199517      30.902954       0.005145       0.003908 
     30.902954      31.622777       0.005156       0.003904 
     31.622777      32.359366       0.005146       0.003908 
     32.359366      33.113112       0.005118       0.003919 
     33.113112      33.884416       0.005093       0.003928 
     33.884416      34.673685       0.005080       0.003933 
     34.673685      35.481339       0.005081       0.003933 
     35.481339      36.307805       0.005056       0.003943 
     36.307805      37.153523       0.005035       0.003951 
     37.153523      38.018940       0.004998       0.003965 
     38.018940      38.904514       0.005039       0.003949 
     38.904514      39.810717       0.005055       0.003943 
     39.810717      40.738028       0.005031       0.003952 
     40.738028      41.686938       0.005033       0.003952 
     41.686938      42.657952       0.005028       0.003954 
     42.657952      43.651583       0.005035       0.003951 
     43.651583      44.668359       0.005108       0.003923 
     44.668359      45.708819       0.005030       0.003953 
     45.708819      46.773514       0.005055       0.003943 
     46.773514      47.863009       0.005062       0.003940 
     47.863009      48.977882       0.005061       0.003941 
     48.977882      50.118723       0.005089       0.003930 
     50.118723      51.286138       0.005124       0.003917 
     51.286138      52.480746       0.005145       0.003908 
     52.480746      53.703180       0.005177       0.003896 
     53.703180      54.954087       0.005206       0.003885 
     54.954087      56.234133       0.005257       0.003866 
     56.234133      57.543994       0.005299       0.003851 
     57.543994      58.884366       0.005322       0.003843 
     58.884366      60.255959       0.005309       0.003847 
     60.255959      61.659500       0.005357       0.003830 
     61.659500      63.095734       0.005410       0.003811 
     63.095734      64.565423       0.005496       0.003782 
     64.565423      66.069345       0.005528       0.003770 
     66.069345      67.608298       0.005582       0.003752 
     67.608298      69.183097       0.005619       0.003740 
     69.183097      70.794578       0.005746       0.003698 
     70.794578      72.443596       0.005744       0.003699 
     72.443596      74.131024       0.005808       0.003678 
     74.131024      75.857758       0.005870       0.003659 
     75.857758      77.624712       0.005943       0.003636 
     77.624712      79.432823       0.006025       0.003611 
     79.432823      81.283052       0.006074       0.003597 
     81.283052      83.176377       0.006146       0.003576 
     83.176377      85.113804       0.006240       0.003549 
     85.113804      87.096359       0.006290       0.003534 
     87.096359      89.125094       0.006357       0.003516 
     89.125094      91.201084       0.006444       0.003492 
     91.201084      93.325430       0.006538       0.003467 
     93.325430      95.499259       0.006597       0.003451 
     95.499259      97.723722       0.006692       0.003427 
     97.723722     100.000000       0.006698       0.003425 
    100.000000     102.329299       0.006787       0.003403 
    102.329299     104.712855       0.006803       0.003399 
    104.712855     107.151931       0.006882       0.003379 
    107.151931     109.647820       0.006949       0.003363 
    109.647820     112.201845       0.006985       0.003354 
    112.201845     114.815362       0.007035       0.003342 
    114.815362     117.489755       0.007104       0.003326 
    117.489755     120.226443       0.007094       0.003328 
    120.226443     123.026877       0.007071       0.003333 
    123.026877     125.892541       0.007106       0.003325 
    125.892541     128.824955       0.007122       0.003322 
    128.824955     131.825674       0.007107       0.003325 
    131.825674     134.896288       0.007036       0.003342 
    134.896288     138.038426       0.007046       0.003339 
    138.038426     141.253754       0.006947       0.003363 
    141.253754     144.543977       0.006887       0.003378 
    144.543977     147.910839       0.006774       0.003406 
    147.910839     151.356125       0.006604       0.003449 
    151.356125     154.881662       0.006539       0.003467 
    154.881662     158.489319       0.006376       0.003511 
    158.489319     162.181010       0.006237       0.003549 
    162.181010     165.958691       0.006004       0.003618 
    165.958691     169.824365       0.005779       0.003688 
    169.824365     173.780083       0.005578       0.003754 
    173.780083     177.827941       0.005312       0.003846 
    177.827941     181.970086       0.005046       0.003947 
    181.970086     186.208714       0.004761       0.004063 
    186.208714     190.546072       0.004474       0.004192 
    190.546072     194.984460       0.004196       0.004328 
    194.984460     199.526231       0.003864       0.004510 
    199.526231     204.173794       0.003530       0.004719 
    204.173794     208.929613       0.003280       0.004896 
    208.929613     213.796209       0.002978       0.005138 
    213.796209     218.776162       0.002700       0.005396 
    218.776162     223.872114       0.002457       0.005657 
    223.872114     229.086765       0.002185       0.005999 
    229.086765     234.422882       0.001958       0.006337 
    234.422882     239.883292       0.001730       0.006741 
    239.883292     245.470892       0.001529       0.007171 
    245.470892     251.188643       0.001346       0.007644 
    251.188643     257.039578       0.001180       0.008162 
    257.039578     263.026799   9.978151e-04       0.008877 
    263.026799     269.153480   8.870079e-04       0.009415 
    269.153480     275.422870   7.533158e-04       0.010217 
    275.422870     281.838293   6.433737e-04       0.011056 
    281.838293     288.403150   5.394871e-04       0.012073 
    288.403150     295.120923   4.600582e-04       0.013074 
    295.120923     301.995172   3.714282e-04       0.014551 
    301.995172     309.029543   3.094580e-04       0.015941 
    309.029543     316.227766   2.453644e-04       0.017903 
    316.227766     323.593657   2.068296e-04       0.019499 
    323.593657     331.131121   1.599587e-04       0.022173 
    331.131121     338.844156   1.343213e-04       0.024196 
    338.844156     346.736850   9.523598e-05       0.028736 
    346.736850     354.813389   6.951991e-05       0.033633 
    354.813389     363.078055   5.544291e-05       0.037662 
    363.078055     371.535229   4.175913e-05       0.043396 
    371.535229     380.189396   3.208611e-05       0.049507 
    380.189396     389.045145   2.257038e-05       0.059028 
    389.045145     398.107171   1.494206e-05       0.072548 
    398.107171     407.380278   1.085266e-05       0.085126 
    407.380278     416.869383   7.549673e-06       0.102062 
    416.869383     426.579519   5.662255e-06       0.117851 
    426.579519     436.515832   4.168049e-06       0.137361 
    436.515832     446.683592   2.437915e-06       0.179605 
    446.683592     457.088190   1.100994e-06       0.267261 
    457.088190     467.735141   1.258279e-06       0.250000 
    467.735141     478.630092   7.077819e-07       0.333333 
    478.630092     489.778819   3.145697e-07       0.500000 
    489.778819     501.187234   3.145697e-07       0.500000 
    501.187234     512.861384   1.572849e-07       0.707107 
    512.861384     524.807460   7.864243e-08       1.000000 
    524.807460     537.031796       0.000000       0.000000 
    537.031796     549.540874   7.864243e-08       1.000000 
    549.540874     562.341325       0.000000       0.000000 
    562.341325     575.439937       0.000000       0.000000 
    575.439937     588.843655       0.000000       0.000000 
    588.843655     602.559586       0.000000       0.000000 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344       0.000000       0.000000 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448       0.000000       0.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
