          Format            YIELD 
            Name              n60 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
      3.388442       3.467369       0.002077       0.004963 
      3.467369       3.548134       0.002118       0.004915 
      3.548134       3.630781       0.002174       0.004851 
      3.630781       3.715352       0.002212       0.004809 
      3.715352       3.801894       0.002272       0.004745 
      3.801894       3.890451       0.002301       0.004715 
      3.890451       3.981072       0.002362       0.004654 
      3.981072       4.073803       0.002409       0.004608 
      4.073803       4.168694       0.002439       0.004580 
      4.168694       4.265795       0.002497       0.004526 
      4.265795       4.365158       0.002533       0.004494 
      4.365158       4.466836       0.002595       0.004440 
      4.466836       4.570882       0.002648       0.004395 
      4.570882       4.677351       0.002686       0.004364 
      4.677351       4.786301       0.002750       0.004313 
      4.786301       4.897788       0.002796       0.004278 
      4.897788       5.011872       0.002854       0.004234 
      5.011872       5.128614       0.002927       0.004180 
      5.128614       5.248075       0.002984       0.004140 
      5.248075       5.370318       0.003047       0.004097 
      5.370318       5.495409       0.003085       0.004072 
      5.495409       5.623413       0.003144       0.004034 
      5.623413       5.754399       0.003190       0.004004 
      5.754399       5.888437       0.003275       0.003952 
      5.888437       6.025596       0.003321       0.003924 
      6.025596       6.165950       0.003372       0.003895 
      6.165950       6.309573       0.003453       0.003849 
      6.309573       6.456542       0.003503       0.003821 
      6.456542       6.606934       0.003545       0.003799 
      6.606934       6.760830       0.003633       0.003752 
      6.760830       6.918310       0.003693       0.003721 
      6.918310       7.079458       0.003726       0.003705 
      7.079458       7.244360       0.003813       0.003662 
      7.244360       7.413102       0.003866       0.003637 
      7.413102       7.585776       0.003892       0.003625 
      7.585776       7.762471       0.003973       0.003588 
      7.762471       7.943282       0.004028       0.003563 
      7.943282       8.128305       0.004114       0.003526 
      8.128305       8.317638       0.004151       0.003510 
      8.317638       8.511380       0.004206       0.003487 
      8.511380       8.709636       0.004259       0.003465 
      8.709636       8.912509       0.004319       0.003441 
      8.912509       9.120108       0.004375       0.003419 
      9.120108       9.332543       0.004466       0.003384 
      9.332543       9.549926       0.004520       0.003364 
      9.549926       9.772372       0.004584       0.003340 
      9.772372      10.000000       0.004609       0.003331 
     10.000000      10.232930       0.004668       0.003310 
     10.232930      10.471285       0.004686       0.003304 
     10.471285      10.715193       0.004746       0.003283 
     10.715193      10.964782       0.004817       0.003258 
     10.964782      11.220185       0.004837       0.003252 
     11.220185      11.481536       0.004904       0.003229 
     11.481536      11.748976       0.004953       0.003213 
     11.748976      12.022644       0.005002       0.003197 
     12.022644      12.302688       0.005029       0.003189 
     12.302688      12.589254       0.005041       0.003185 
     12.589254      12.882496       0.005080       0.003173 
     12.882496      13.182567       0.005135       0.003156 
     13.182567      13.489629       0.005190       0.003139 
     13.489629      13.803843       0.005178       0.003142 
     13.803843      14.125375       0.005217       0.003131 
     14.125375      14.454398       0.005247       0.003122 
     14.454398      14.791084       0.005240       0.003124 
     14.791084      15.135612       0.005276       0.003113 
     15.135612      15.488166       0.005301       0.003106 
     15.488166      15.848932       0.005325       0.003099 
     15.848932      16.218101       0.005285       0.003110 
     16.218101      16.595869       0.005304       0.003105 
     16.595869      16.982437       0.005292       0.003109 
     16.982437      17.378008       0.005305       0.003104 
     17.378008      17.782794       0.005290       0.003109 
     17.782794      18.197009       0.005288       0.003110 
     18.197009      18.620871       0.005304       0.003105 
     18.620871      19.054607       0.005255       0.003119 
     19.054607      19.498446       0.005269       0.003115 
     19.498446      19.952623       0.005229       0.003127 
     19.952623      20.417379       0.005228       0.003127 
     20.417379      20.892961       0.005214       0.003131 
     20.892961      21.379621       0.005183       0.003141 
     21.379621      21.877616       0.005137       0.003155 
     21.877616      22.387211       0.005116       0.003161 
     22.387211      22.908677       0.005102       0.003166 
     22.908677      23.442288       0.005062       0.003178 
     23.442288      23.988329       0.005060       0.003179 
     23.988329      24.547089       0.005005       0.003196 
     24.547089      25.118864       0.004984       0.003203 
     25.118864      25.703958       0.004920       0.003224 
     25.703958      26.302680       0.004901       0.003230 
     26.302680      26.915348       0.004880       0.003237 
     26.915348      27.542287       0.004820       0.003257 
     27.542287      28.183829       0.004774       0.003273 
     28.183829      28.840315       0.004783       0.003270 
     28.840315      29.512092       0.004714       0.003294 
     29.512092      30.199517       0.004692       0.003301 
     30.199517      30.902954       0.004620       0.003327 
     30.902954      31.622777       0.004621       0.003327 
     31.622777      32.359366       0.004564       0.003347 
     32.359366      33.113112       0.004520       0.003363 
     33.113112      33.884416       0.004485       0.003377 
     33.884416      34.673685       0.004434       0.003396 
     34.673685      35.481339       0.004400       0.003409 
     35.481339      36.307805       0.004378       0.003418 
     36.307805      37.153523       0.004345       0.003431 
     37.153523      38.018940       0.004319       0.003441 
     38.018940      38.904514       0.004287       0.003454 
     38.904514      39.810717       0.004223       0.003480 
     39.810717      40.738028       0.004203       0.003488 
     40.738028      41.686938       0.004180       0.003498 
     41.686938      42.657952       0.004136       0.003517 
     42.657952      43.651583       0.004119       0.003524 
     43.651583      44.668359       0.004083       0.003539 
     44.668359      45.708819       0.004060       0.003549 
     45.708819      46.773514       0.004008       0.003572 
     46.773514      47.863009       0.004004       0.003574 
     47.863009      48.977882       0.003992       0.003579 
     48.977882      50.118723       0.003924       0.003610 
     50.118723      51.286138       0.003944       0.003601 
     51.286138      52.480746       0.003895       0.003624 
     52.480746      53.703180       0.003847       0.003646 
     53.703180      54.954087       0.003865       0.003638 
     54.954087      56.234133       0.003825       0.003657 
     56.234133      57.543994       0.003824       0.003657 
     57.543994      58.884366       0.003793       0.003672 
     58.884366      60.255959       0.003752       0.003692 
     60.255959      61.659500       0.003769       0.003684 
     61.659500      63.095734       0.003752       0.003692 
     63.095734      64.565423       0.003715       0.003711 
     64.565423      66.069345       0.003695       0.003721 
     66.069345      67.608298       0.003664       0.003736 
     67.608298      69.183097       0.003639       0.003749 
     69.183097      70.794578       0.003621       0.003758 
     70.794578      72.443596       0.003599       0.003770 
     72.443596      74.131024       0.003582       0.003779 
     74.131024      75.857758       0.003536       0.003803 
     75.857758      77.624712       0.003535       0.003804 
     77.624712      79.432823       0.003480       0.003834 
     79.432823      81.283052       0.003467       0.003841 
     81.283052      83.176377       0.003422       0.003866 
     83.176377      85.113804       0.003385       0.003887 
     85.113804      87.096359       0.003347       0.003909 
     87.096359      89.125094       0.003289       0.003944 
     89.125094      91.201084       0.003235       0.003976 
     91.201084      93.325430       0.003195       0.004001 
     93.325430      95.499259       0.003150       0.004030 
     95.499259      97.723722       0.003102       0.004061 
     97.723722     100.000000       0.003060       0.004089 
    100.000000     102.329299       0.003010       0.004123 
    102.329299     104.712855       0.002926       0.004181 
    104.712855     107.151931       0.002873       0.004219 
    107.151931     109.647820       0.002819       0.004260 
    109.647820     112.201845       0.002727       0.004332 
    112.201845     114.815362       0.002657       0.004388 
    114.815362     117.489755       0.002589       0.004445 
    117.489755     120.226443       0.002495       0.004528 
    120.226443     123.026877       0.002397       0.004620 
    123.026877     125.892541       0.002323       0.004693 
    125.892541     128.824955       0.002231       0.004789 
    128.824955     131.825674       0.002132       0.004899 
    131.825674     134.896288       0.002027       0.005024 
    134.896288     138.038426       0.001922       0.005159 
    138.038426     141.253754       0.001829       0.005289 
    141.253754     144.543977       0.001729       0.005441 
    144.543977     147.910839       0.001625       0.005611 
    147.910839     151.356125       0.001539       0.005766 
    151.356125     154.881662       0.001422       0.005999 
    154.881662     158.489319       0.001319       0.006229 
    158.489319     162.181010       0.001223       0.006469 
    162.181010     165.958691       0.001128       0.006735 
    165.958691     169.824365       0.001037       0.007025 
    169.824365     173.780083   9.269923e-04       0.007430 
    173.780083     177.827941   8.705364e-04       0.007667 
    177.827941     181.970086   7.713420e-04       0.008145 
    181.970086     186.208714   7.052635e-04       0.008518 
    186.208714     190.546072   6.363699e-04       0.008968 
    190.546072     194.984460   5.676299e-04       0.009495 
    194.984460     199.526231   5.025239e-04       0.010092 
    199.526231     204.173794   4.425875e-04       0.010753 
    204.173794     208.929613   3.901752e-04       0.011453 
    208.929613     213.796209   3.396566e-04       0.012275 
    213.796209     218.776162   2.916461e-04       0.013247 
    218.776162     223.872114   2.512620e-04       0.014272 
    223.872114     229.086765   2.128228e-04       0.015508 
    229.086765     234.422882   1.877427e-04       0.016511 
    234.422882     239.883292   1.555480e-04       0.018140 
    239.883292     245.470892   1.327711e-04       0.019634 
    245.470892     251.188643   1.098407e-04       0.021586 
    251.188643     257.039578   9.550923e-05       0.023149 
    257.039578     263.026799   7.447263e-05       0.026216 
    263.026799     269.153480   6.193257e-05       0.028748 
    269.153480     275.422870   4.949487e-05       0.032158 
    275.422870     281.838293   3.808085e-05       0.036662 
    281.838293     288.403150   3.378140e-05       0.038925 
    288.403150     295.120923   2.502895e-05       0.045221 
    295.120923     301.995172   1.950108e-05       0.051231 
    301.995172     309.029543   1.596939e-05       0.056614 
    309.029543     316.227766   1.187467e-05       0.065653 
    316.227766     323.593657   9.059557e-06       0.075165 
    323.593657     331.131121   6.756280e-06       0.087039 
    331.131121     338.844156   5.630233e-06       0.095346 
    338.844156     346.736850   3.480508e-06       0.121268 
    346.736850     354.813389   2.559197e-06       0.141421 
    354.813389     363.078055   1.586702e-06       0.179605 
    363.078055     371.535229   1.637886e-06       0.176777 
    371.535229     380.189396   1.330782e-06       0.196116 
    380.189396     389.045145   5.118394e-07       0.316228 
    389.045145     398.107171   5.630233e-07       0.301511 
    398.107171     407.380278   3.071036e-07       0.408248 
    407.380278     416.869383   3.071036e-07       0.408248 
    416.869383     426.579519   3.582876e-07       0.377964 
    426.579519     436.515832   5.118394e-08       1.000000 
    436.515832     446.683592       0.000000       0.000000 
    446.683592     457.088190       0.000000       0.000000 
    457.088190     467.735141       0.000000       0.000000 
    467.735141     478.630092       0.000000       0.000000 
    478.630092     489.778819       0.000000       0.000000 
    489.778819     501.187234       0.000000       0.000000 
    501.187234     512.861384       0.000000       0.000000 
    512.861384     524.807460       0.000000       0.000000 
    524.807460     537.031796       0.000000       0.000000 
    537.031796     549.540874       0.000000       0.000000 
    549.540874     562.341325       0.000000       0.000000 
    562.341325     575.439937       0.000000       0.000000 
    575.439937     588.843655       0.000000       0.000000 
    588.843655     602.559586       0.000000       0.000000 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344       0.000000       0.000000 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448       0.000000       0.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
