          Format            YIELD 
            Name               n5 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
     25.118864      25.703958       0.006326       0.010689 
     25.703958      26.302680       0.006373       0.010649 
     26.302680      26.915348       0.006229       0.010772 
     26.915348      27.542287       0.006033       0.010945 
     27.542287      28.183829       0.006028       0.010950 
     28.183829      28.840315       0.006192       0.010804 
     28.840315      29.512092       0.006044       0.010936 
     29.512092      30.199517       0.006162       0.010830 
     30.199517      30.902954       0.006083       0.010900 
     30.902954      31.622777       0.006038       0.010940 
     31.622777      32.359366       0.005999       0.010977 
     32.359366      33.113112       0.006114       0.010873 
     33.113112      33.884416       0.005907       0.011062 
     33.884416      34.673685       0.005991       0.010984 
     34.673685      35.481339       0.005929       0.011041 
     35.481339      36.307805       0.005851       0.011115 
     36.307805      37.153523       0.005919       0.011050 
     37.153523      38.018940       0.005879       0.011087 
     38.018940      38.904514       0.005957       0.011015 
     38.904514      39.810717       0.005887       0.011081 
     39.810717      40.738028       0.005934       0.011037 
     40.738028      41.686938       0.005882       0.011085 
     41.686938      42.657952       0.005859       0.011107 
     42.657952      43.651583       0.005854       0.011111 
     43.651583      44.668359       0.006002       0.010973 
     44.668359      45.708819       0.005898       0.011070 
     45.708819      46.773514       0.005924       0.011046 
     46.773514      47.863009       0.005924       0.011046 
     47.863009      48.977882       0.006043       0.010937 
     48.977882      50.118723       0.005990       0.010985 
     50.118723      51.286138       0.006035       0.010944 
     51.286138      52.480746       0.005968       0.011005 
     52.480746      53.703180       0.006156       0.010835 
     53.703180      54.954087       0.006262       0.010744 
     54.954087      56.234133       0.006176       0.010818 
     56.234133      57.543994       0.006297       0.010713 
     57.543994      58.884366       0.006358       0.010662 
     58.884366      60.255959       0.006505       0.010541 
     60.255959      61.659500       0.006586       0.010476 
     61.659500      63.095734       0.006540       0.010512 
     63.095734      64.565423       0.006730       0.010363 
     64.565423      66.069345       0.006792       0.010316 
     66.069345      67.608298       0.006910       0.010227 
     67.608298      69.183097       0.006889       0.010243 
     69.183097      70.794578       0.007061       0.010117 
     70.794578      72.443596       0.007443       0.009854 
     72.443596      74.131024       0.007483       0.009828 
     74.131024      75.857758       0.007577       0.009767 
     75.857758      77.624712       0.007786       0.009635 
     77.624712      79.432823       0.008067       0.009465 
     79.432823      81.283052       0.008006       0.009501 
     81.283052      83.176377       0.008336       0.009311 
     83.176377      85.113804       0.008543       0.009198 
     85.113804      87.096359       0.008771       0.009077 
     87.096359      89.125094       0.008869       0.009027 
     89.125094      91.201084       0.009429       0.008755 
     91.201084      93.325430       0.009452       0.008744 
     93.325430      95.499259       0.009835       0.008572 
     95.499259      97.723722       0.010182       0.008425 
     97.723722     100.000000       0.010581       0.008264 
    100.000000     102.329299       0.010855       0.008160 
    102.329299     104.712855       0.011220       0.008026 
    104.712855     107.151931       0.011760       0.007839 
    107.151931     109.647820       0.012194       0.007698 
    109.647820     112.201845       0.012631       0.007564 
    112.201845     114.815362       0.013100       0.007428 
    114.815362     117.489755       0.013642       0.007278 
    117.489755     120.226443       0.014183       0.007138 
    120.226443     123.026877       0.014952       0.006952 
    123.026877     125.892541       0.015660       0.006793 
    125.892541     128.824955       0.016135       0.006692 
    128.824955     131.825674       0.017208       0.006480 
    131.825674     134.896288       0.017997       0.006337 
    134.896288     138.038426       0.019094       0.006152 
    138.038426     141.253754       0.020007       0.006010 
    141.253754     144.543977       0.021584       0.005786 
    144.543977     147.910839       0.023033       0.005601 
    147.910839     151.356125       0.024274       0.005456 
    151.356125     154.881662       0.026209       0.005251 
    154.881662     158.489319       0.028364       0.005047 
    158.489319     162.181010       0.030996       0.004828 
    162.181010     165.958691       0.033568       0.004639 
    165.958691     169.824365       0.036794       0.004431 
    169.824365     173.780083       0.040833       0.004206 
    173.780083     177.827941       0.045859       0.003969 
    177.827941     181.970086       0.051066       0.003761 
    181.970086     186.208714       0.057296       0.003550 
    186.208714     190.546072       0.064853       0.003337 
    190.546072     194.984460       0.073721       0.003130 
    194.984460     199.526231       0.083523       0.002940 
    199.526231     204.173794       0.094635       0.002762 
    204.173794     208.929613       0.105847       0.002611 
    208.929613     213.796209       0.117240       0.002481 
    213.796209     218.776162       0.127313       0.002381 
    218.776162     223.872114       0.135113       0.002311 
    223.872114     229.086765       0.140194       0.002268 
    229.086765     234.422882       0.139654       0.002273 
    234.422882     239.883292       0.133809       0.002322 
    239.883292     245.470892       0.124294       0.002409 
    245.470892     251.188643       0.111381       0.002546 
    251.188643     257.039578       0.097228       0.002725 
    257.039578     263.026799       0.082508       0.002958 
    263.026799     269.153480       0.068019       0.003258 
    269.153480     275.422870       0.055169       0.003618 
    275.422870     281.838293       0.044555       0.004027 
    281.838293     288.403150       0.035852       0.004489 
    288.403150     295.120923       0.029067       0.004986 
    295.120923     301.995172       0.023599       0.005534 
    301.995172     309.029543       0.019479       0.006091 
    309.029543     316.227766       0.015987       0.006723 
    316.227766     323.593657       0.013296       0.007372 
    323.593657     331.131121       0.011241       0.008018 
    331.131121     338.844156       0.008960       0.008981 
    338.844156     346.736850       0.007336       0.009926 
    346.736850     354.813389       0.005835       0.011130 
    354.813389     363.078055       0.004695       0.012408 
    363.078055     371.535229       0.003593       0.014183 
    371.535229     380.189396       0.002756       0.016194 
    380.189396     389.045145       0.001973       0.019142 
    389.045145     398.107171       0.001516       0.021837 
    398.107171     407.380278       0.001047       0.026279 
    407.380278     416.869383   7.676416e-04       0.030686 
    416.869383     426.579519   5.211578e-04       0.037242 
    426.579519     436.515832   3.346686e-04       0.046474 
    436.515832     446.683592   2.392555e-04       0.054965 
    446.683592     457.088190   1.510707e-04       0.069171 
    457.088190     467.735141   9.830438e-05       0.085749 
    467.735141     478.630092   5.059784e-05       0.119523 
    478.630092     489.778819   3.469566e-05       0.144338 
    489.778819     501.187234   2.240762e-05       0.179605 
    501.187234     512.861384   1.590218e-05       0.213201 
    512.861384     524.807460   5.782611e-06       0.353553 
    524.807460     537.031796   5.059784e-06       0.377964 
    537.031796     549.540874   3.614132e-06       0.447214 
    549.540874     562.341325   2.891305e-06       0.500000 
    562.341325     575.439937   1.445653e-06       0.707107 
    575.439937     588.843655       0.000000       0.000000 
    588.843655     602.559586       0.000000       0.000000 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344       0.000000       0.000000 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448       0.000000       0.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
