          Format            YIELD 
            Name               n5 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
      9.120108       9.332543       0.004586       0.012555 
      9.332543       9.549926       0.004694       0.012409 
      9.549926       9.772372       0.004709       0.012389 
      9.772372      10.000000       0.004878       0.012173 
     10.000000      10.232930       0.004909       0.012134 
     10.232930      10.471285       0.004954       0.012079 
     10.471285      10.715193       0.005027       0.011991 
     10.715193      10.964782       0.004966       0.012064 
     10.964782      11.220185       0.005039       0.011977 
     11.220185      11.481536       0.005135       0.011864 
     11.481536      11.748976       0.005144       0.011853 
     11.748976      12.022644       0.005269       0.011713 
     12.022644      12.302688       0.005322       0.011654 
     12.302688      12.589254       0.005432       0.011535 
     12.589254      12.882496       0.005466       0.011499 
     12.882496      13.182567       0.005520       0.011443 
     13.182567      13.489629       0.005487       0.011477 
     13.489629      13.803843       0.005608       0.011353 
     13.803843      14.125375       0.005643       0.011317 
     14.125375      14.454398       0.005734       0.011227 
     14.454398      14.791084       0.005667       0.011293 
     14.791084      15.135612       0.005819       0.011145 
     15.135612      15.488166       0.005845       0.011120 
     15.488166      15.848932       0.005833       0.011131 
     15.848932      16.218101       0.005831       0.011133 
     16.218101      16.595869       0.005934       0.011036 
     16.595869      16.982437       0.005853       0.011113 
     16.982437      17.378008       0.005869       0.011098 
     17.378008      17.782794       0.005868       0.011098 
     17.782794      18.197009       0.005918       0.011051 
     18.197009      18.620871       0.006002       0.010974 
     18.620871      19.054607       0.005830       0.011135 
     19.054607      19.498446       0.005934       0.011037 
     19.498446      19.952623       0.005975       0.010999 
     19.952623      20.417379       0.005909       0.011060 
     20.417379      20.892961       0.005976       0.010998 
     20.892961      21.379621       0.005866       0.011100 
     21.379621      21.877616       0.006011       0.010965 
     21.877616      22.387211       0.005914       0.011055 
     22.387211      22.908677       0.005986       0.010988 
     22.908677      23.442288       0.005884       0.011083 
     23.442288      23.988329       0.005885       0.011082 
     23.988329      24.547089       0.005948       0.011023 
     24.547089      25.118864       0.005879       0.011087 
     25.118864      25.703958       0.005872       0.011094 
     25.703958      26.302680       0.005881       0.011086 
     26.302680      26.915348       0.005761       0.011201 
     26.915348      27.542287       0.005647       0.011314 
     27.542287      28.183829       0.005838       0.011127 
     28.183829      28.840315       0.005675       0.011285 
     28.840315      29.512092       0.005809       0.011155 
     29.512092      30.199517       0.005685       0.011275 
     30.199517      30.902954       0.005731       0.011230 
     30.902954      31.622777       0.005665       0.011296 
     31.622777      32.359366       0.005781       0.011181 
     32.359366      33.113112       0.005711       0.011250 
     33.113112      33.884416       0.005686       0.011274 
     33.884416      34.673685       0.005580       0.011381 
     34.673685      35.481339       0.005642       0.011318 
     35.481339      36.307805       0.005579       0.011382 
     36.307805      37.153523       0.005566       0.011396 
     37.153523      38.018940       0.005551       0.011411 
     38.018940      38.904514       0.005662       0.011298 
     38.904514      39.810717       0.005473       0.011492 
     39.810717      40.738028       0.005586       0.011375 
     40.738028      41.686938       0.005527       0.011435 
     41.686938      42.657952       0.005707       0.011254 
     42.657952      43.651583       0.005726       0.011235 
     43.651583      44.668359       0.005611       0.011350 
     44.668359      45.708819       0.005621       0.011340 
     45.708819      46.773514       0.005740       0.011221 
     46.773514      47.863009       0.005647       0.011314 
     47.863009      48.977882       0.005859       0.011107 
     48.977882      50.118723       0.005748       0.011214 
     50.118723      51.286138       0.005777       0.011185 
     51.286138      52.480746       0.005867       0.011099 
     52.480746      53.703180       0.005911       0.011058 
     53.703180      54.954087       0.005974       0.010999 
     54.954087      56.234133       0.006147       0.010844 
     56.234133      57.543994       0.006112       0.010874 
     57.543994      58.884366       0.006212       0.010787 
     58.884366      60.255959       0.006226       0.010775 
     60.255959      61.659500       0.006325       0.010690 
     61.659500      63.095734       0.006451       0.010585 
     63.095734      64.565423       0.006386       0.010638 
     64.565423      66.069345       0.006537       0.010515 
     66.069345      67.608298       0.006649       0.010426 
     67.608298      69.183097       0.006817       0.010297 
     69.183097      70.794578       0.006935       0.010209 
     70.794578      72.443596       0.007094       0.010094 
     72.443596      74.131024       0.007189       0.010027 
     74.131024      75.857758       0.007233       0.009996 
     75.857758      77.624712       0.007457       0.009845 
     77.624712      79.432823       0.007708       0.009683 
     79.432823      81.283052       0.007940       0.009541 
     81.283052      83.176377       0.008109       0.009441 
     83.176377      85.113804       0.008302       0.009331 
     85.113804      87.096359       0.008573       0.009182 
     87.096359      89.125094       0.008775       0.009075 
     89.125094      91.201084       0.009032       0.008946 
     91.201084      93.325430       0.009251       0.008839 
     93.325430      95.499259       0.009733       0.008617 
     95.499259      97.723722       0.010148       0.008439 
     97.723722     100.000000       0.010381       0.008344 
    100.000000     102.329299       0.010693       0.008221 
    102.329299     104.712855       0.011205       0.008031 
    104.712855     107.151931       0.011331       0.007986 
    107.151931     109.647820       0.011980       0.007767 
    109.647820     112.201845       0.012227       0.007688 
    112.201845     114.815362       0.012941       0.007473 
    114.815362     117.489755       0.013561       0.007300 
    117.489755     120.226443       0.013927       0.007203 
    120.226443     123.026877       0.014684       0.007015 
    123.026877     125.892541       0.015385       0.006854 
    125.892541     128.824955       0.016114       0.006697 
    128.824955     131.825674       0.016995       0.006521 
    131.825674     134.896288       0.018053       0.006327 
    134.896288     138.038426       0.018922       0.006180 
    138.038426     141.253754       0.020161       0.005987 
    141.253754     144.543977       0.021474       0.005801 
    144.543977     147.910839       0.022546       0.005661 
    147.910839     151.356125       0.024179       0.005467 
    151.356125     154.881662       0.026116       0.005260 
    154.881662     158.489319       0.028242       0.005058 
    158.489319     162.181010       0.030551       0.004863 
    162.181010     165.958691       0.033129       0.004670 
    165.958691     169.824365       0.036666       0.004439 
    169.824365     173.780083       0.040838       0.004206 
    173.780083     177.827941       0.045280       0.003994 
    177.827941     181.970086       0.050398       0.003786 
    181.970086     186.208714       0.057210       0.003553 
    186.208714     190.546072       0.064980       0.003334 
    190.546072     194.984460       0.073948       0.003125 
    194.984460     199.526231       0.083721       0.002937 
    199.526231     204.173794       0.094529       0.002763 
    204.173794     208.929613       0.105430       0.002616 
    208.929613     213.796209       0.117021       0.002483 
    213.796209     218.776162       0.127305       0.002381 
    218.776162     223.872114       0.135195       0.002310 
    223.872114     229.086765       0.140264       0.002268 
    229.086765     234.422882       0.139860       0.002271 
    234.422882     239.883292       0.134378       0.002317 
    239.883292     245.470892       0.124077       0.002412 
    245.470892     251.188643       0.110796       0.002552 
    251.188643     257.039578       0.096525       0.002735 
    257.039578     263.026799       0.081760       0.002972 
    263.026799     269.153480       0.067505       0.003271 
    269.153480     275.422870       0.054568       0.003638 
    275.422870     281.838293       0.044114       0.004047 
    281.838293     288.403150       0.035552       0.004508 
    288.403150     295.120923       0.028787       0.005010 
    295.120923     301.995172       0.023724       0.005519 
    301.995172     309.029543       0.019711       0.006055 
    309.029543     316.227766       0.016105       0.006699 
    316.227766     323.593657       0.013392       0.007346 
    323.593657     331.131121       0.011267       0.008009 
    331.131121     338.844156       0.008974       0.008974 
    338.844156     346.736850       0.007290       0.009957 
    346.736850     354.813389       0.005860       0.011106 
    354.813389     363.078055       0.004544       0.012612 
    363.078055     371.535229       0.003544       0.014281 
    371.535229     380.189396       0.002729       0.016275 
    380.189396     389.045145       0.002059       0.018735 
    389.045145     398.107171       0.001501       0.021942 
    398.107171     407.380278       0.001082       0.025846 
    407.380278     416.869383   7.546307e-04       0.030949 
    416.869383     426.579519   5.428426e-04       0.036490 
    426.579519     436.515832   3.541849e-04       0.045175 
    436.515832     446.683592   2.211849e-04       0.057166 
    446.683592     457.088190   1.575761e-04       0.067728 
    457.088190     467.735141   9.107612e-05       0.089087 
    467.735141     478.630092   6.722285e-05       0.103695 
    478.630092     489.778819   3.325001e-05       0.147442 
    489.778819     501.187234   2.529892e-05       0.169031 
    501.187234     512.861384   1.011957e-05       0.267261 
    512.861384     524.807460   7.228263e-06       0.316228 
    524.807460     537.031796   2.891305e-06       0.500000 
    537.031796     549.540874   2.168479e-06       0.577350 
    549.540874     562.341325   7.228263e-07       1.000000 
    562.341325     575.439937   7.228263e-07       1.000000 
    575.439937     588.843655       0.000000       0.000000 
    588.843655     602.559586       0.000000       0.000000 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344       0.000000       0.000000 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448       0.000000       0.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
