          Format            YIELD 
            Name              n40 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
      3.715352       3.801894       0.002396       0.005729 
      3.801894       3.890451       0.002454       0.005661 
      3.890451       3.981072       0.002523       0.005582 
      3.981072       4.073803       0.002529       0.005575 
      4.073803       4.168694       0.002592       0.005507 
      4.168694       4.265795       0.002649       0.005447 
      4.265795       4.365158       0.002692       0.005404 
      4.365158       4.466836       0.002768       0.005329 
      4.466836       4.570882       0.002812       0.005287 
      4.570882       4.677351       0.002861       0.005242 
      4.677351       4.786301       0.002939       0.005172 
      4.786301       4.897788       0.002945       0.005167 
      4.897788       5.011872       0.003042       0.005084 
      5.011872       5.128614       0.003108       0.005030 
      5.128614       5.248075       0.003161       0.004987 
      5.248075       5.370318       0.003218       0.004942 
      5.370318       5.495409       0.003277       0.004898 
      5.495409       5.623413       0.003339       0.004852 
      5.623413       5.754399       0.003404       0.004806 
      5.754399       5.888437       0.003468       0.004761 
      5.888437       6.025596       0.003538       0.004714 
      6.025596       6.165950       0.003574       0.004690 
      6.165950       6.309573       0.003618       0.004661 
      6.309573       6.456542       0.003707       0.004605 
      6.456542       6.606934       0.003807       0.004544 
      6.606934       6.760830       0.003854       0.004516 
      6.760830       6.918310       0.003930       0.004472 
      6.918310       7.079458       0.003982       0.004443 
      7.079458       7.244360       0.004025       0.004419 
      7.244360       7.413102       0.004099       0.004379 
      7.413102       7.585776       0.004176       0.004338 
      7.585776       7.762471       0.004237       0.004307 
      7.762471       7.943282       0.004322       0.004264 
      7.943282       8.128305       0.004350       0.004251 
      8.128305       8.317638       0.004429       0.004213 
      8.317638       8.511380       0.004491       0.004184 
      8.511380       8.709636       0.004577       0.004144 
      8.709636       8.912509       0.004623       0.004123 
      8.912509       9.120108       0.004702       0.004089 
      9.120108       9.332543       0.004768       0.004060 
      9.332543       9.549926       0.004838       0.004030 
      9.549926       9.772372       0.004901       0.004005 
      9.772372      10.000000       0.004939       0.003989 
     10.000000      10.232930       0.005015       0.003959 
     10.232930      10.471285       0.005071       0.003937 
     10.471285      10.715193       0.005126       0.003916 
     10.715193      10.964782       0.005175       0.003897 
     10.964782      11.220185       0.005225       0.003878 
     11.220185      11.481536       0.005273       0.003861 
     11.481536      11.748976       0.005317       0.003844 
     11.748976      12.022644       0.005424       0.003806 
     12.022644      12.302688       0.005446       0.003799 
     12.302688      12.589254       0.005468       0.003791 
     12.589254      12.882496       0.005545       0.003765 
     12.882496      13.182567       0.005573       0.003755 
     13.182567      13.489629       0.005587       0.003750 
     13.489629      13.803843       0.005623       0.003739 
     13.803843      14.125375       0.005699       0.003713 
     14.125375      14.454398       0.005729       0.003704 
     14.454398      14.791084       0.005699       0.003713 
     14.791084      15.135612       0.005776       0.003689 
     15.135612      15.488166       0.005798       0.003681 
     15.488166      15.848932       0.005797       0.003682 
     15.848932      16.218101       0.005831       0.003671 
     16.218101      16.595869       0.005806       0.003679 
     16.595869      16.982437       0.005815       0.003676 
     16.982437      17.378008       0.005856       0.003663 
     17.378008      17.782794       0.005857       0.003663 
     17.782794      18.197009       0.005878       0.003656 
     18.197009      18.620871       0.005854       0.003664 
     18.620871      19.054607       0.005876       0.003657 
     19.054607      19.498446       0.005836       0.003670 
     19.498446      19.952623       0.005890       0.003653 
     19.952623      20.417379       0.005846       0.003666 
     20.417379      20.892961       0.005830       0.003671 
     20.892961      21.379621       0.005813       0.003677 
     21.379621      21.877616       0.005797       0.003682 
     21.877616      22.387211       0.005767       0.003691 
     22.387211      22.908677       0.005781       0.003687 
     22.908677      23.442288       0.005761       0.003693 
     23.442288      23.988329       0.005719       0.003707 
     23.988329      24.547089       0.005665       0.003725 
     24.547089      25.118864       0.005694       0.003715 
     25.118864      25.703958       0.005665       0.003725 
     25.703958      26.302680       0.005636       0.003734 
     26.302680      26.915348       0.005622       0.003739 
     26.915348      27.542287       0.005616       0.003741 
     27.542287      28.183829       0.005572       0.003755 
     28.183829      28.840315       0.005555       0.003761 
     28.840315      29.512092       0.005536       0.003768 
     29.512092      30.199517       0.005493       0.003783 
     30.199517      30.902954       0.005460       0.003794 
     30.902954      31.622777       0.005458       0.003795 
     31.622777      32.359366       0.005448       0.003798 
     32.359366      33.113112       0.005430       0.003804 
     33.113112      33.884416       0.005401       0.003815 
     33.884416      34.673685       0.005371       0.003825 
     34.673685      35.481339       0.005344       0.003835 
     35.481339      36.307805       0.005343       0.003835 
     36.307805      37.153523       0.005303       0.003850 
     37.153523      38.018940       0.005329       0.003840 
     38.018940      38.904514       0.005284       0.003857 
     38.904514      39.810717       0.005284       0.003857 
     39.810717      40.738028       0.005330       0.003840 
     40.738028      41.686938       0.005279       0.003858 
     41.686938      42.657952       0.005273       0.003861 
     42.657952      43.651583       0.005243       0.003872 
     43.651583      44.668359       0.005272       0.003861 
     44.668359      45.708819       0.005304       0.003849 
     45.708819      46.773514       0.005273       0.003860 
     46.773514      47.863009       0.005289       0.003855 
     47.863009      48.977882       0.005308       0.003848 
     48.977882      50.118723       0.005313       0.003846 
     50.118723      51.286138       0.005342       0.003835 
     51.286138      52.480746       0.005299       0.003851 
     52.480746      53.703180       0.005374       0.003824 
     53.703180      54.954087       0.005418       0.003809 
     54.954087      56.234133       0.005446       0.003799 
     56.234133      57.543994       0.005477       0.003788 
     57.543994      58.884366       0.005467       0.003791 
     58.884366      60.255959       0.005575       0.003754 
     60.255959      61.659500       0.005593       0.003749 
     61.659500      63.095734       0.005632       0.003736 
     63.095734      64.565423       0.005661       0.003726 
     64.565423      66.069345       0.005700       0.003713 
     66.069345      67.608298       0.005720       0.003707 
     67.608298      69.183097       0.005806       0.003679 
     69.183097      70.794578       0.005864       0.003661 
     70.794578      72.443596       0.005926       0.003642 
     72.443596      74.131024       0.005982       0.003625 
     74.131024      75.857758       0.006095       0.003591 
     75.857758      77.624712       0.006079       0.003596 
     77.624712      79.432823       0.006188       0.003563 
     79.432823      81.283052       0.006252       0.003545 
     81.283052      83.176377       0.006307       0.003530 
     83.176377      85.113804       0.006345       0.003519 
     85.113804      87.096359       0.006426       0.003497 
     87.096359      89.125094       0.006577       0.003457 
     89.125094      91.201084       0.006582       0.003455 
     91.201084      93.325430       0.006682       0.003429 
     93.325430      95.499259       0.006724       0.003418 
     95.499259      97.723722       0.006779       0.003405 
     97.723722     100.000000       0.006890       0.003377 
    100.000000     102.329299       0.006945       0.003364 
    102.329299     104.712855       0.007031       0.003343 
    104.712855     107.151931       0.007069       0.003334 
    107.151931     109.647820       0.007129       0.003320 
    109.647820     112.201845       0.007147       0.003316 
    112.201845     114.815362       0.007217       0.003299 
    114.815362     117.489755       0.007250       0.003292 
    117.489755     120.226443       0.007253       0.003291 
    120.226443     123.026877       0.007265       0.003289 
    123.026877     125.892541       0.007271       0.003287 
    125.892541     128.824955       0.007312       0.003278 
    128.824955     131.825674       0.007294       0.003282 
    131.825674     134.896288       0.007234       0.003296 
    134.896288     138.038426       0.007210       0.003301 
    138.038426     141.253754       0.007092       0.003328 
    141.253754     144.543977       0.007048       0.003339 
    144.543977     147.910839       0.006942       0.003364 
    147.910839     151.356125       0.006856       0.003385 
    151.356125     154.881662       0.006705       0.003423 
    154.881662     158.489319       0.006565       0.003460 
    158.489319     162.181010       0.006358       0.003516 
    162.181010     165.958691       0.006134       0.003579 
    165.958691     169.824365       0.005910       0.003647 
    169.824365     173.780083       0.005698       0.003714 
    173.780083     177.827941       0.005440       0.003801 
    177.827941     181.970086       0.005152       0.003906 
    181.970086     186.208714       0.004855       0.004024 
    186.208714     190.546072       0.004591       0.004137 
    190.546072     194.984460       0.004279       0.004286 
    194.984460     199.526231       0.003986       0.004441 
    199.526231     204.173794       0.003664       0.004632 
    204.173794     208.929613       0.003359       0.004838 
    208.929613     213.796209       0.003060       0.005068 
    213.796209     218.776162       0.002760       0.005337 
    218.776162     223.872114       0.002479       0.005632 
    223.872114     229.086765       0.002248       0.005913 
    229.086765     234.422882       0.002010       0.006255 
    234.422882     239.883292       0.001759       0.006686 
    239.883292     245.470892       0.001573       0.007070 
    245.470892     251.188643       0.001391       0.007519 
    251.188643     257.039578       0.001200       0.008093 
    257.039578     263.026799       0.001042       0.008688 
    263.026799     269.153480   8.984897e-04       0.009355 
    269.153480     275.422870   7.692016e-04       0.010111 
    275.422870     281.838293   6.443961e-04       0.011047 
    281.838293     288.403150   5.430260e-04       0.012034 
    288.403150     295.120923   4.653272e-04       0.013000 
    295.120923     301.995172   3.796856e-04       0.014391 
    301.995172     309.029543   3.204679e-04       0.015665 
    309.029543     316.227766   2.557452e-04       0.017535 
    316.227766     323.593657   2.039985e-04       0.019634 
    323.593657     331.131121   1.580713e-04       0.022305 
    331.131121     338.844156   1.318834e-04       0.024419 
    338.844156     346.736850   9.594376e-05       0.028630 
    346.736850     354.813389   7.817057e-05       0.031718 
    354.813389     363.078055   5.599341e-05       0.037476 
    363.078055     371.535229   4.191641e-05       0.043315 
    371.535229     380.189396   3.051326e-05       0.050767 
    380.189396     389.045145   2.217716e-05       0.059549 
    389.045145     398.107171   1.651491e-05       0.069006 
    398.107171     407.380278   1.100994e-05       0.084515 
    407.380278     416.869383   8.729310e-06       0.094916 
    416.869383     426.579519   5.033115e-06       0.125000 
    426.579519     436.515832   3.538909e-06       0.149071 
    436.515832     446.683592   1.966061e-06       0.200000 
    446.683592     457.088190   2.123346e-06       0.192450 
    457.088190     467.735141   1.258279e-06       0.250000 
    467.735141     478.630092   6.291394e-07       0.353553 
    478.630092     489.778819   1.572849e-07       0.707107 
    489.778819     501.187234   7.864243e-08       1.000000 
    501.187234     512.861384   1.572849e-07       0.707107 
    512.861384     524.807460   7.864243e-08       1.000000 
    524.807460     537.031796       0.000000       0.000000 
    537.031796     549.540874   7.864243e-08       1.000000 
    549.540874     562.341325       0.000000       0.000000 
    562.341325     575.439937       0.000000       0.000000 
    575.439937     588.843655       0.000000       0.000000 
    588.843655     602.559586       0.000000       0.000000 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344       0.000000       0.000000 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448       0.000000       0.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
