          Format            YIELD 
            Name              n30 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
     13.803843      14.125375       0.005869       0.004398 
     14.125375      14.454398       0.005875       0.004395 
     14.454398      14.791084       0.005917       0.004379 
     14.791084      15.135612       0.005920       0.004379 
     15.135612      15.488166       0.005945       0.004369 
     15.488166      15.848932       0.006018       0.004343 
     15.848932      16.218101       0.006044       0.004333 
     16.218101      16.595869       0.005977       0.004358 
     16.595869      16.982437       0.006038       0.004335 
     16.982437      17.378008       0.006072       0.004323 
     17.378008      17.782794       0.006084       0.004319 
     17.782794      18.197009       0.006104       0.004312 
     18.197009      18.620871       0.006065       0.004326 
     18.620871      19.054607       0.006110       0.004310 
     19.054607      19.498446       0.006034       0.004337 
     19.498446      19.952623       0.006144       0.004298 
     19.952623      20.417379       0.006115       0.004308 
     20.417379      20.892961       0.006070       0.004324 
     20.892961      21.379621       0.006110       0.004310 
     21.379621      21.877616       0.006067       0.004325 
     21.877616      22.387211       0.006038       0.004335 
     22.387211      22.908677       0.006035       0.004336 
     22.908677      23.442288       0.006016       0.004343 
     23.442288      23.988329       0.006016       0.004343 
     23.988329      24.547089       0.005975       0.004358 
     24.547089      25.118864       0.005979       0.004357 
     25.118864      25.703958       0.005952       0.004367 
     25.703958      26.302680       0.005937       0.004372 
     26.302680      26.915348       0.005910       0.004382 
     26.915348      27.542287       0.005865       0.004399 
     27.542287      28.183829       0.005881       0.004393 
     28.183829      28.840315       0.005828       0.004413 
     28.840315      29.512092       0.005784       0.004430 
     29.512092      30.199517       0.005781       0.004431 
     30.199517      30.902954       0.005769       0.004435 
     30.902954      31.622777       0.005711       0.004458 
     31.622777      32.359366       0.005740       0.004446 
     32.359366      33.113112       0.005673       0.004473 
     33.113112      33.884416       0.005679       0.004471 
     33.884416      34.673685       0.005703       0.004461 
     34.673685      35.481339       0.005661       0.004477 
     35.481339      36.307805       0.005622       0.004493 
     36.307805      37.153523       0.005613       0.004497 
     37.153523      38.018940       0.005604       0.004500 
     38.018940      38.904514       0.005623       0.004493 
     38.904514      39.810717       0.005604       0.004500 
     39.810717      40.738028       0.005591       0.004506 
     40.738028      41.686938       0.005660       0.004478 
     41.686938      42.657952       0.005670       0.004474 
     42.657952      43.651583       0.005633       0.004488 
     43.651583      44.668359       0.005595       0.004504 
     44.668359      45.708819       0.005638       0.004487 
     45.708819      46.773514       0.005642       0.004485 
     46.773514      47.863009       0.005643       0.004485 
     47.863009      48.977882       0.005680       0.004470 
     48.977882      50.118723       0.005692       0.004465 
     50.118723      51.286138       0.005726       0.004452 
     51.286138      52.480746       0.005728       0.004451 
     52.480746      53.703180       0.005777       0.004432 
     53.703180      54.954087       0.005805       0.004421 
     54.954087      56.234133       0.005847       0.004406 
     56.234133      57.543994       0.005873       0.004396 
     57.543994      58.884366       0.005896       0.004387 
     58.884366      60.255959       0.006040       0.004335 
     60.255959      61.659500       0.006107       0.004311 
     61.659500      63.095734       0.006145       0.004297 
     63.095734      64.565423       0.006138       0.004300 
     64.565423      66.069345       0.006218       0.004272 
     66.069345      67.608298       0.006358       0.004225 
     67.608298      69.183097       0.006413       0.004207 
     69.183097      70.794578       0.006556       0.004160 
     70.794578      72.443596       0.006576       0.004154 
     72.443596      74.131024       0.006738       0.004104 
     74.131024      75.857758       0.006794       0.004087 
     75.857758      77.624712       0.006904       0.004054 
     77.624712      79.432823       0.007016       0.004022 
     79.432823      81.283052       0.007161       0.003981 
     81.283052      83.176377       0.007276       0.003949 
     83.176377      85.113804       0.007407       0.003914 
     85.113804      87.096359       0.007506       0.003888 
     87.096359      89.125094       0.007721       0.003834 
     89.125094      91.201084       0.007783       0.003818 
     91.201084      93.325430       0.007918       0.003786 
     93.325430      95.499259       0.008166       0.003728 
     95.499259      97.723722       0.008260       0.003706 
     97.723722     100.000000       0.008467       0.003661 
    100.000000     102.329299       0.008633       0.003625 
    102.329299     104.712855       0.008820       0.003587 
    104.712855     107.151931       0.008967       0.003557 
    107.151931     109.647820       0.009186       0.003514 
    109.647820     112.201845       0.009412       0.003472 
    112.201845     114.815362       0.009618       0.003435 
    114.815362     117.489755       0.009803       0.003402 
    117.489755     120.226443       0.010049       0.003360 
    120.226443     123.026877       0.010236       0.003329 
    123.026877     125.892541       0.010490       0.003288 
    125.892541     128.824955       0.010706       0.003255 
    128.824955     131.825674       0.010823       0.003238 
    131.825674     134.896288       0.011010       0.003210 
    134.896288     138.038426       0.011190       0.003184 
    138.038426     141.253754       0.011356       0.003161 
    141.253754     144.543977       0.011507       0.003140 
    144.543977     147.910839       0.011622       0.003124 
    147.910839     151.356125       0.011710       0.003112 
    151.356125     154.881662       0.011793       0.003101 
    154.881662     158.489319       0.011841       0.003095 
    158.489319     162.181010       0.011861       0.003093 
    162.181010     165.958691       0.011815       0.003098 
    165.958691     169.824365       0.011705       0.003113 
    169.824365     173.780083       0.011529       0.003137 
    173.780083     177.827941       0.011366       0.003159 
    177.827941     181.970086       0.011175       0.003186 
    181.970086     186.208714       0.010765       0.003246 
    186.208714     190.546072       0.010506       0.003286 
    190.546072     194.984460       0.010102       0.003351 
    194.984460     199.526231       0.009682       0.003423 
    199.526231     204.173794       0.009094       0.003532 
    204.173794     208.929613       0.008611       0.003630 
    208.929613     213.796209       0.008048       0.003755 
    213.796209     218.776162       0.007522       0.003884 
    218.776162     223.872114       0.006949       0.004041 
    223.872114     229.086765       0.006346       0.004229 
    229.086765     234.422882       0.005850       0.004405 
    234.422882     239.883292       0.005319       0.004619 
    239.883292     245.470892       0.004846       0.004840 
    245.470892     251.188643       0.004303       0.005136 
    251.188643     257.039578       0.003873       0.005413 
    257.039578     263.026799       0.003478       0.005713 
    263.026799     269.153480       0.003068       0.006083 
    269.153480     275.422870       0.002742       0.006434 
    275.422870     281.838293       0.002403       0.006873 
    281.838293     288.403150       0.002096       0.007360 
    288.403150     295.120923       0.001822       0.007894 
    295.120923     301.995172       0.001569       0.008505 
    301.995172     309.029543       0.001328       0.009246 
    309.029543     316.227766       0.001118       0.010078 
    316.227766     323.593657   9.349601e-04       0.011020 
    323.593657     331.131121   7.415866e-04       0.012374 
    331.131121     338.844156   6.072585e-04       0.013674 
    338.844156     346.736850   4.963214e-04       0.015125 
    346.736850     354.813389   3.993508e-04       0.016862 
    354.813389     363.078055   3.045376e-04       0.019309 
    363.078055     371.535229   2.288007e-04       0.022277 
    371.535229     380.189396   1.705502e-04       0.025803 
    380.189396     389.045145   1.295591e-04       0.029604 
    389.045145     398.107171   9.254220e-05       0.035028 
    398.107171     407.380278   6.688019e-05       0.041204 
    407.380278     416.869383   4.871240e-05       0.048280 
    416.869383     426.579519   3.849301e-05       0.054312 
    426.579519     436.515832   2.327749e-05       0.069843 
    436.515832     446.683592   1.498843e-05       0.087039 
    446.683592     457.088190   9.424543e-06       0.109764 
    457.088190     467.735141   6.812923e-06       0.129099 
    467.735141     478.630092   4.541948e-06       0.158114 
    478.630092     489.778819   1.703231e-06       0.258199 
    489.778819     501.187234   1.249036e-06       0.301511 
    501.187234     512.861384   1.021938e-06       0.333333 
    512.861384     524.807460   7.948410e-07       0.377964 
    524.807460     537.031796   1.135487e-07       1.000000 
    537.031796     549.540874   1.135487e-07       1.000000 
    549.540874     562.341325       0.000000       0.000000 
    562.341325     575.439937       0.000000       0.000000 
    575.439937     588.843655       0.000000       0.000000 
    588.843655     602.559586       0.000000       0.000000 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344       0.000000       0.000000 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448       0.000000       0.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
