          Format            YIELD 
            Name              n10 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
      5.754399       5.888437       0.003313       0.010464 
      5.888437       6.025596       0.003303       0.010479 
      6.025596       6.165950       0.003453       0.010249 
      6.165950       6.309573       0.003427       0.010289 
      6.309573       6.456542       0.003552       0.010106 
      6.456542       6.606934       0.003615       0.010017 
      6.606934       6.760830       0.003673       0.009938 
      6.760830       6.918310       0.003770       0.009809 
      6.918310       7.079458       0.003798       0.009773 
      7.079458       7.244360       0.003860       0.009695 
      7.244360       7.413102       0.003982       0.009544 
      7.413102       7.585776       0.004063       0.009449 
      7.585776       7.762471       0.004085       0.009424 
      7.762471       7.943282       0.004185       0.009310 
      7.943282       8.128305       0.004234       0.009256 
      8.128305       8.317638       0.004387       0.009093 
      8.317638       8.511380       0.004356       0.009125 
      8.511380       8.709636       0.004401       0.009079 
      8.709636       8.912509       0.004496       0.008983 
      8.912509       9.120108       0.004473       0.009006 
      9.120108       9.332543       0.004574       0.008906 
      9.332543       9.549926       0.004671       0.008813 
      9.549926       9.772372       0.004745       0.008743 
      9.772372      10.000000       0.004828       0.008668 
     10.000000      10.232930       0.004917       0.008590 
     10.232930      10.471285       0.004968       0.008545 
     10.471285      10.715193       0.004946       0.008564 
     10.715193      10.964782       0.004955       0.008556 
     10.964782      11.220185       0.005146       0.008396 
     11.220185      11.481536       0.005197       0.008355 
     11.481536      11.748976       0.005175       0.008373 
     11.748976      12.022644       0.005362       0.008225 
     12.022644      12.302688       0.005412       0.008187 
     12.302688      12.589254       0.005383       0.008209 
     12.589254      12.882496       0.005476       0.008139 
     12.882496      13.182567       0.005541       0.008091 
     13.182567      13.489629       0.005519       0.008107 
     13.489629      13.803843       0.005655       0.008009 
     13.803843      14.125375       0.005624       0.008031 
     14.125375      14.454398       0.005584       0.008060 
     14.454398      14.791084       0.005723       0.007962 
     14.791084      15.135612       0.005668       0.008000 
     15.135612      15.488166       0.005750       0.007943 
     15.488166      15.848932       0.005841       0.007880 
     15.848932      16.218101       0.005876       0.007857 
     16.218101      16.595869       0.005851       0.007873 
     16.595869      16.982437       0.005840       0.007881 
     16.982437      17.378008       0.005874       0.007858 
     17.378008      17.782794       0.005897       0.007843 
     17.782794      18.197009       0.005839       0.007882 
     18.197009      18.620871       0.005903       0.007839 
     18.620871      19.054607       0.005923       0.007826 
     19.054607      19.498446       0.005954       0.007805 
     19.498446      19.952623       0.005939       0.007815 
     19.952623      20.417379       0.005918       0.007829 
     20.417379      20.892961       0.005949       0.007809 
     20.892961      21.379621       0.005956       0.007804 
     21.379621      21.877616       0.005951       0.007807 
     21.877616      22.387211       0.005890       0.007848 
     22.387211      22.908677       0.005945       0.007811 
     22.908677      23.442288       0.006031       0.007755 
     23.442288      23.988329       0.005862       0.007866 
     23.988329      24.547089       0.005887       0.007849 
     24.547089      25.118864       0.005922       0.007827 
     25.118864      25.703958       0.005870       0.007861 
     25.703958      26.302680       0.005801       0.007907 
     26.302680      26.915348       0.005857       0.007869 
     26.915348      27.542287       0.005862       0.007866 
     27.542287      28.183829       0.005728       0.007958 
     28.183829      28.840315       0.005825       0.007891 
     28.840315      29.512092       0.005708       0.007972 
     29.512092      30.199517       0.005752       0.007941 
     30.199517      30.902954       0.005701       0.007976 
     30.902954      31.622777       0.005711       0.007969 
     31.622777      32.359366       0.005717       0.007965 
     32.359366      33.113112       0.005639       0.008020 
     33.113112      33.884416       0.005653       0.008010 
     33.884416      34.673685       0.005649       0.008013 
     34.673685      35.481339       0.005582       0.008062 
     35.481339      36.307805       0.005643       0.008018 
     36.307805      37.153523       0.005574       0.008067 
     37.153523      38.018940       0.005633       0.008025 
     38.018940      38.904514       0.005585       0.008059 
     38.904514      39.810717       0.005681       0.007991 
     39.810717      40.738028       0.005561       0.008077 
     40.738028      41.686938       0.005553       0.008082 
     41.686938      42.657952       0.005563       0.008075 
     42.657952      43.651583       0.005657       0.008007 
     43.651583      44.668359       0.005693       0.007982 
     44.668359      45.708819       0.005638       0.008021 
     45.708819      46.773514       0.005674       0.007996 
     46.773514      47.863009       0.005637       0.008022 
     47.863009      48.977882       0.005743       0.007947 
     48.977882      50.118723       0.005719       0.007964 
     50.118723      51.286138       0.005838       0.007883 
     51.286138      52.480746       0.005761       0.007935 
     52.480746      53.703180       0.005795       0.007911 
     53.703180      54.954087       0.005947       0.007810 
     54.954087      56.234133       0.005971       0.007794 
     56.234133      57.543994       0.005928       0.007822 
     57.543994      58.884366       0.006031       0.007755 
     58.884366      60.255959       0.006193       0.007653 
     60.255959      61.659500       0.006246       0.007621 
     61.659500      63.095734       0.006361       0.007552 
     63.095734      64.565423       0.006413       0.007521 
     64.565423      66.069345       0.006523       0.007457 
     66.069345      67.608298       0.006587       0.007421 
     67.608298      69.183097       0.006744       0.007334 
     69.183097      70.794578       0.006860       0.007271 
     70.794578      72.443596       0.006961       0.007218 
     72.443596      74.131024       0.007054       0.007171 
     74.131024      75.857758       0.007264       0.007066 
     75.857758      77.624712       0.007446       0.006980 
     77.624712      79.432823       0.007616       0.006901 
     79.432823      81.283052       0.007770       0.006832 
     81.283052      83.176377       0.007980       0.006742 
     83.176377      85.113804       0.008115       0.006685 
     85.113804      87.096359       0.008412       0.006567 
     87.096359      89.125094       0.008560       0.006509 
     89.125094      91.201084       0.008866       0.006396 
     91.201084      93.325430       0.009222       0.006271 
     93.325430      95.499259       0.009449       0.006196 
     95.499259      97.723722       0.009548       0.006163 
     97.723722     100.000000       0.010004       0.006021 
    100.000000     102.329299       0.010328       0.005926 
    102.329299     104.712855       0.010653       0.005835 
    104.712855     107.151931       0.011132       0.005708 
    107.151931     109.647820       0.011426       0.005634 
    109.647820     112.201845       0.012001       0.005497 
    112.201845     114.815362       0.012451       0.005397 
    114.815362     117.489755       0.012936       0.005295 
    117.489755     120.226443       0.013464       0.005190 
    120.226443     123.026877       0.014188       0.005056 
    123.026877     125.892541       0.014758       0.004957 
    125.892541     128.824955       0.015454       0.004844 
    128.824955     131.825674       0.016371       0.004707 
    131.825674     134.896288       0.017004       0.004618 
    134.896288     138.038426       0.017974       0.004492 
    138.038426     141.253754       0.018908       0.004379 
    141.253754     144.543977       0.020092       0.004248 
    144.543977     147.910839       0.021224       0.004133 
    147.910839     151.356125       0.022873       0.003981 
    151.356125     154.881662       0.024569       0.003841 
    154.881662     158.489319       0.026582       0.003693 
    158.489319     162.181010       0.028523       0.003565 
    162.181010     165.958691       0.031194       0.003409 
    165.958691     169.824365       0.034173       0.003257 
    169.824365     173.780083       0.037567       0.003106 
    173.780083     177.827941       0.042009       0.002937 
    177.827941     181.970086       0.046706       0.002785 
    181.970086     186.208714       0.052345       0.002631 
    186.208714     190.546072       0.058725       0.002484 
    190.546072     194.984460       0.066097       0.002341 
    194.984460     199.526231       0.073972       0.002212 
    199.526231     204.173794       0.082215       0.002098 
    204.173794     208.929613       0.090302       0.002002 
    208.929613     213.796209       0.097683       0.001925 
    213.796209     218.776162       0.102704       0.001877 
    218.776162     223.872114       0.105834       0.001849 
    223.872114     229.086765       0.105611       0.001851 
    229.086765     234.422882       0.101254       0.001890 
    234.422882     239.883292       0.093693       0.001965 
    239.883292     245.470892       0.083527       0.002082 
    245.470892     251.188643       0.072694       0.002232 
    251.188643     257.039578       0.061604       0.002425 
    257.039578     263.026799       0.050346       0.002683 
    263.026799     269.153480       0.040669       0.002985 
    269.153480     275.422870       0.032661       0.003331 
    275.422870     281.838293       0.026403       0.003705 
    281.838293     288.403150       0.021568       0.004100 
    288.403150     295.120923       0.018087       0.004478 
    295.120923     301.995172       0.015056       0.004908 
    301.995172     309.029543       0.012953       0.005291 
    309.029543     316.227766       0.011107       0.005714 
    316.227766     323.593657       0.009426       0.006203 
    323.593657     331.131121       0.007966       0.006748 
    331.131121     338.844156       0.006545       0.007444 
    338.844156     346.736850       0.005425       0.008177 
    346.736850     354.813389       0.004321       0.009163 
    354.813389     363.078055       0.003499       0.010182 
    363.078055     371.535229       0.002740       0.011507 
    371.535229     380.189396       0.002123       0.013073 
    380.189396     389.045145       0.001535       0.015375 
    389.045145     398.107171       0.001211       0.017308 
    398.107171     407.380278   8.721561e-04       0.020395 
    407.380278     416.869383   6.298099e-04       0.024001 
    416.869383     426.579519   4.357152e-04       0.028855 
    426.579519     436.515832   2.898722e-04       0.035377 
    436.515832     446.683592   2.009877e-04       0.042486 
    446.683592     457.088190   1.298801e-04       0.052852 
    457.088190     467.735141   8.271697e-05       0.066227 
    467.735141     478.630092   4.933994e-05       0.085749 
    478.630092     489.778819   4.027010e-05       0.094916 
    489.778819     501.187234   1.668851e-05       0.147442 
    501.187234     512.861384   9.795430e-06       0.192450 
    512.861384     524.807460   5.441906e-06       0.258199 
    524.807460     537.031796   3.990731e-06       0.301511 
    537.031796     549.540874   2.902350e-06       0.353553 
    549.540874     562.341325   7.255874e-07       0.707107 
    562.341325     575.439937   7.255874e-07       0.707107 
    575.439937     588.843655   3.627937e-07       1.000000 
    588.843655     602.559586       0.000000       0.000000 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344       0.000000       0.000000 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448       0.000000       0.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
