          Format            YIELD 
            Name              n20 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
      1.000000       1.023293   6.417448e-04       0.016083 
      1.023293       1.047129   6.693003e-04       0.015748 
      1.047129       1.071519   6.978519e-04       0.015423 
      1.071519       1.096478   6.895520e-04       0.015515 
      1.096478       1.122018   7.390191e-04       0.014987 
      1.122018       1.148154   7.209254e-04       0.015174 
      1.148154       1.174898   7.562828e-04       0.014815 
      1.174898       1.202264   7.896483e-04       0.014499 
      1.202264       1.230269   7.850003e-04       0.014541 
      1.230269       1.258925   8.261676e-04       0.014174 
      1.258925       1.288250   8.600310e-04       0.013893 
      1.288250       1.318257   8.513992e-04       0.013963 
      1.318257       1.348963   8.862586e-04       0.013685 
      1.348963       1.380384   9.358917e-04       0.013318 
      1.380384       1.412538   9.360577e-04       0.013316 
      1.412538       1.445440   9.597953e-04       0.013151 
      1.445440       1.479108   9.749010e-04       0.013048 
      1.479108       1.513561       0.001023       0.012741 
      1.513561       1.548817       0.001037       0.012653 
      1.548817       1.584893       0.001053       0.012554 
      1.584893       1.621810       0.001089       0.012348 
      1.621810       1.659587       0.001126       0.012142 
      1.659587       1.698244       0.001140       0.012067 
      1.698244       1.737801       0.001169       0.011917 
      1.737801       1.778279       0.001201       0.011755 
      1.778279       1.819701       0.001235       0.011591 
      1.819701       1.862087       0.001253       0.011511 
      1.862087       1.905461       0.001293       0.011329 
      1.905461       1.949845       0.001307       0.011270 
      1.949845       1.995262       0.001349       0.011091 
      1.995262       2.041738       0.001394       0.010912 
      2.041738       2.089296       0.001426       0.010788 
      2.089296       2.137962       0.001448       0.010706 
      2.137962       2.187762       0.001484       0.010578 
      2.187762       2.238721       0.001531       0.010411 
      2.238721       2.290868       0.001574       0.010267 
      2.290868       2.344229       0.001571       0.010280 
      2.344229       2.398833       0.001641       0.010059 
      2.398833       2.454709       0.001666       0.009982 
      2.454709       2.511886       0.001688       0.009915 
      2.511886       2.570396       0.001753       0.009732 
      2.570396       2.630268       0.001777       0.009665 
      2.630268       2.691535       0.001823       0.009541 
      2.691535       2.754229       0.001840       0.009497 
      2.754229       2.818383       0.001870       0.009422 
      2.818383       2.884032       0.001952       0.009221 
      2.884032       2.951209       0.001968       0.009183 
      2.951209       3.019952       0.002002       0.009105 
      3.019952       3.090295       0.002050       0.008997 
      3.090295       3.162278       0.002146       0.008795 
      3.162278       3.235937       0.002144       0.008799 
      3.235937       3.311311       0.002184       0.008718 
      3.311311       3.388442       0.002236       0.008616 
      3.388442       3.467369       0.002293       0.008507 
      3.467369       3.548134       0.002318       0.008461 
      3.548134       3.630781       0.002420       0.008281 
      3.630781       3.715352       0.002458       0.008218 
      3.715352       3.801894       0.002499       0.008149 
      3.801894       3.890451       0.002564       0.008046 
      3.890451       3.981072       0.002576       0.008026 
      3.981072       4.073803       0.002668       0.007887 
      4.073803       4.168694       0.002686       0.007861 
      4.168694       4.265795       0.002764       0.007750 
      4.265795       4.365158       0.002801       0.007697 
      4.365158       4.466836       0.002881       0.007589 
      4.466836       4.570882       0.002928       0.007529 
      4.570882       4.677351       0.002965       0.007482 
      4.677351       4.786301       0.003089       0.007330 
      4.786301       4.897788       0.003094       0.007324 
      4.897788       5.011872       0.003202       0.007200 
      5.011872       5.128614       0.003219       0.007181 
      5.128614       5.248075       0.003306       0.007085 
      5.248075       5.370318       0.003311       0.007080 
      5.370318       5.495409       0.003398       0.006988 
      5.495409       5.623413       0.003439       0.006947 
      5.623413       5.754399       0.003552       0.006836 
      5.754399       5.888437       0.003614       0.006776 
      5.888437       6.025596       0.003656       0.006737 
      6.025596       6.165950       0.003729       0.006671 
      6.165950       6.309573       0.003874       0.006545 
      6.309573       6.456542       0.003884       0.006536 
      6.456542       6.606934       0.003853       0.006563 
      6.606934       6.760830       0.004035       0.006413 
      6.760830       6.918310       0.004118       0.006348 
      6.918310       7.079458       0.004150       0.006324 
      7.079458       7.244360       0.004192       0.006292 
      7.244360       7.413102       0.004286       0.006223 
      7.413102       7.585776       0.004312       0.006204 
      7.585776       7.762471       0.004426       0.006123 
      7.762471       7.943282       0.004460       0.006100 
      7.943282       8.128305       0.004551       0.006039 
      8.128305       8.317638       0.004628       0.005988 
      8.317638       8.511380       0.004676       0.005957 
      8.511380       8.709636       0.004787       0.005888 
      8.709636       8.912509       0.004800       0.005880 
      8.912509       9.120108       0.004915       0.005811 
      9.120108       9.332543       0.004999       0.005762 
      9.332543       9.549926       0.005029       0.005744 
      9.549926       9.772372       0.005118       0.005694 
      9.772372      10.000000       0.005168       0.005667 
     10.000000      10.232930       0.005259       0.005617 
     10.232930      10.471285       0.005281       0.005606 
     10.471285      10.715193       0.005378       0.005555 
     10.715193      10.964782       0.005440       0.005523 
     10.964782      11.220185       0.005508       0.005489 
     11.220185      11.481536       0.005519       0.005483 
     11.481536      11.748976       0.005583       0.005452 
     11.748976      12.022644       0.005677       0.005407 
     12.022644      12.302688       0.005725       0.005384 
     12.302688      12.589254       0.005813       0.005343 
     12.589254      12.882496       0.005772       0.005362 
     12.882496      13.182567       0.005865       0.005319 
     13.182567      13.489629       0.005920       0.005294 
     13.489629      13.803843       0.005977       0.005269 
     13.803843      14.125375       0.006009       0.005255 
     14.125375      14.454398       0.006003       0.005257 
     14.454398      14.791084       0.006088       0.005221 
     14.791084      15.135612       0.006129       0.005203 
     15.135612      15.488166       0.006126       0.005204 
     15.488166      15.848932       0.006136       0.005200 
     15.848932      16.218101       0.006181       0.005181 
     16.218101      16.595869       0.006230       0.005161 
     16.595869      16.982437       0.006198       0.005174 
     16.982437      17.378008       0.006211       0.005169 
     17.378008      17.782794       0.006280       0.005140 
     17.782794      18.197009       0.006276       0.005142 
     18.197009      18.620871       0.006321       0.005124 
     18.620871      19.054607       0.006255       0.005151 
     19.054607      19.498446       0.006234       0.005159 
     19.498446      19.952623       0.006292       0.005135 
     19.952623      20.417379       0.006297       0.005133 
     20.417379      20.892961       0.006250       0.005153 
     20.892961      21.379621       0.006212       0.005168 
     21.379621      21.877616       0.006228       0.005162 
     21.877616      22.387211       0.006224       0.005163 
     22.387211      22.908677       0.006192       0.005177 
     22.908677      23.442288       0.006201       0.005173 
     23.442288      23.988329       0.006160       0.005190 
     23.988329      24.547089       0.006221       0.005165 
     24.547089      25.118864       0.006114       0.005210 
     25.118864      25.703958       0.006123       0.005206 
     25.703958      26.302680       0.006102       0.005215 
     26.302680      26.915348       0.006019       0.005250 
     26.915348      27.542287       0.006094       0.005218 
     27.542287      28.183829       0.006050       0.005237 
     28.183829      28.840315       0.006002       0.005258 
     28.840315      29.512092       0.005950       0.005281 
     29.512092      30.199517       0.006001       0.005258 
     30.199517      30.902954       0.005932       0.005289 
     30.902954      31.622777       0.005955       0.005279 
     31.622777      32.359366       0.005848       0.005327 
     32.359366      33.113112       0.005918       0.005295 
     33.113112      33.884416       0.005876       0.005314 
     33.884416      34.673685       0.005869       0.005317 
     34.673685      35.481339       0.005806       0.005346 
     35.481339      36.307805       0.005795       0.005351 
     36.307805      37.153523       0.005795       0.005351 
     37.153523      38.018940       0.005824       0.005338 
     38.018940      38.904514       0.005763       0.005366 
     38.904514      39.810717       0.005783       0.005357 
     39.810717      40.738028       0.005768       0.005364 
     40.738028      41.686938       0.005847       0.005327 
     41.686938      42.657952       0.005765       0.005365 
     42.657952      43.651583       0.005825       0.005338 
     43.651583      44.668359       0.005788       0.005354 
     44.668359      45.708819       0.005804       0.005347 
     45.708819      46.773514       0.005836       0.005332 
     46.773514      47.863009       0.005839       0.005331 
     47.863009      48.977882       0.005906       0.005301 
     48.977882      50.118723       0.005897       0.005305 
     50.118723      51.286138       0.005946       0.005283 
     51.286138      52.480746       0.005939       0.005286 
     52.480746      53.703180       0.005973       0.005271 
     53.703180      54.954087       0.005979       0.005268 
     54.954087      56.234133       0.006127       0.005204 
     56.234133      57.543994       0.006066       0.005230 
     57.543994      58.884366       0.006170       0.005186 
     58.884366      60.255959       0.006269       0.005145 
     60.255959      61.659500       0.006306       0.005130 
     61.659500      63.095734       0.006380       0.005100 
     63.095734      64.565423       0.006472       0.005064 
