1	1.02329	5610	5610
1.02329	1.04713	5877	5877
1.04713	1.07152	6062	6062
1.07152	1.09648	6072	6072
1.09648	1.12202	6224	6224
1.12202	1.14815	6439	6439
1.14815	1.1749	6579	6579
1.1749	1.20226	6879	6879
1.20226	1.23027	6792	6792
1.23027	1.25893	7192	7192
1.25893	1.28825	7362	7362
1.28825	1.31826	7576	7576
1.31826	1.34896	7758	7758
1.34896	1.38038	8039	8039
1.38038	1.41254	8379	8379
1.41254	1.44544	8477	8477
1.44544	1.47911	8604	8604
1.47911	1.51356	8967	8967
1.51356	1.54882	9116	9116
1.54882	1.58489	9404	9404
1.58489	1.62181	9488	9488
1.62181	1.65959	9889	9889
1.65959	1.69824	10042	10042
1.69824	1.7378	10320	10320
1.7378	1.77828	10527	10527
1.77828	1.8197	10818	10818
1.8197	1.86209	11059	11059
1.86209	1.90546	11280	11280
1.90546	1.94984	11476	11476
1.94984	1.99526	12077	12077
1.99526	2.04174	12098	12098
2.04174	2.0893	12418	12418
2.0893	2.13796	12491	12491
2.13796	2.18776	13117	13117
2.18776	2.23872	13310	13310
2.23872	2.29087	13675	13675
2.29087	2.34423	14005	14005
2.34423	2.39883	14305	14305
2.39883	2.45471	14574	14574
2.45471	2.51189	14750	14750
2.51189	2.5704	14810	14810
2.5704	2.63027	15342	15342
2.63027	2.69153	15801	15801
2.69153	2.75423	16008	16008
2.75423	2.81838	16206	16206
2.81838	2.88403	16665	16665
2.88403	2.95121	16748	16748
2.95121	3.01995	17317	17317
3.01995	3.0903	17339	17339
3.0903	3.16228	17818	17818
3.16228	3.23594	18386	18386
3.23594	3.31131	18246	18246
3.31131	3.38844	19257	19257
3.38844	3.46737	19124	19124
3.46737	3.54813	19551	19551
3.54813	3.63078	19771	19771
3.63078	3.71535	20104	20104
3.71535	3.80189	20468	20468
3.80189	3.89045	20778	20778
3.89045	3.98107	21182	21182
3.98107	4.0738	21454	21454
4.0738	4.16869	21549	21549
4.16869	4.2658	22012	22012
4.2658	4.36516	22255	22255
4.36516	4.46684	22492	22492
4.46684	4.57088	23137	23137
4.57088	4.67735	22910	22910
4.67735	4.7863	23333	23333
4.7863	4.89779	23504	23504
4.89779	5.01187	24178	24178
5.01187	5.12861	24346	24346
5.12861	5.24807	24549	24549
5.24807	5.37032	24818	24818
5.37032	5.49541	24988	24988
5.49541	5.62341	24809	24809
5.62341	5.7544	25605	25605
5.7544	5.88844	25865	25865
5.88844	6.0256	25788	25788
6.0256	6.16595	26551	26551
6.16595	6.30957	26469	26469
6.30957	6.45654	26929	26929
6.45654	6.60693	26641	26641
6.60693	6.76083	26699	26699
6.76083	6.91831	27474	27474
6.91831	7.07946	27215	27215
7.07946	7.24436	28021	28021
7.24436	7.4131	28044	28044
7.4131	7.58578	27933	27933
7.58578	7.76247	28340	28340
7.76247	7.94328	28281	28281
7.94328	8.12831	28879	28879
8.12831	8.31764	28538	28538
8.31764	8.51138	28840	28840
8.51138	8.70964	28979	28979
8.70964	8.91251	29376	29376
8.91251	9.12011	29387	29387
9.12011	9.33254	29634	29634
9.33254	9.54993	29678	29678
9.54993	9.77237	29939	29939
9.77237	10	30029	30029
10	10.2329	30180	30180
10.2329	10.4713	30025	30025
10.4713	10.7152	30632	30632
10.7152	10.9648	30464	30464
10.9648	11.2202	30629	30629
11.2202	11.4815	30819	30819
11.4815	11.749	31372	31372
11.749	12.0226	31345	31345
12.0226	12.3027	31233	31233
12.3027	12.5893	31199	31199
12.5893	12.8825	31749	31749
12.8825	13.1826	31786	31786
13.1826	13.4896	32004	32004
