1	1.02329	3308	3308
1.02329	1.04713	3704	3704
1.04713	1.07152	3827	3827
1.07152	1.09648	3773	3773
1.09648	1.12202	3934	3934
1.12202	1.14815	4050	4050
1.14815	1.1749	3982	3982
1.1749	1.20226	4193	4193
1.20226	1.23027	4285	4285
1.23027	1.25893	4374	4374
1.25893	1.28825	4554	4554
1.28825	1.31826	4725	4725
1.31826	1.34896	4801	4801
1.34896	1.38038	4842	4842
1.38038	1.41254	5022	5022
1.41254	1.44544	5238	5238
1.44544	1.47911	5349	5349
1.47911	1.51356	5615	5615
1.51356	1.54882	5674	5674
1.54882	1.58489	5817	5817
1.58489	1.62181	5984	5984
1.62181	1.65959	6059	6059
1.65959	1.69824	6151	6151
1.69824	1.7378	6451	6451
1.7378	1.77828	6610	6610
1.77828	1.8197	6750	6750
1.8197	1.86209	6904	6904
1.86209	1.90546	7106	7106
1.90546	1.94984	7343	7343
1.94984	1.99526	7435	7435
1.99526	2.04174	7711	7711
2.04174	2.0893	7843	7843
2.0893	2.13796	7948	7948
2.13796	2.18776	8207	8207
2.18776	2.23872	8659	8659
2.23872	2.29087	8592	8592
2.29087	2.34423	8821	8821
2.34423	2.39883	8953	8953
2.39883	2.45471	9149	9149
2.45471	2.51189	9536	9536
2.51189	2.5704	9604	9604
2.5704	2.63027	9731	9731
2.63027	2.69153	9957	9957
2.69153	2.75423	10319	10319
2.75423	2.81838	10473	10473
2.81838	2.88403	10594	10594
2.88403	2.95121	11069	11069
2.95121	3.01995	11043	11043
3.01995	3.0903	11433	11433
3.0903	3.16228	11543	11543
3.16228	3.23594	11980	11980
3.23594	3.31131	11989	11989
3.31131	3.38844	12236	12236
3.38844	3.46737	12395	12395
3.46737	3.54813	12514	12514
3.54813	3.63078	12858	12858
3.63078	3.71535	12906	12906
3.71535	3.80189	13246	13246
3.80189	3.89045	13314	13314
3.89045	3.98107	13605	13605
3.98107	4.0738	13947	13947
4.0738	4.16869	13987	13987
4.16869	4.2658	14479	14479
4.2658	4.36516	14574	14574
4.36516	4.46684	14804	14804
4.46684	4.57088	14886	14886
4.57088	4.67735	15354	15354
4.67735	4.7863	15409	15409
4.7863	4.89779	15664	15664
4.89779	5.01187	15581	15581
5.01187	5.12861	16072	16072
5.12861	5.24807	16131	16131
5.24807	5.37032	16416	16416
5.37032	5.49541	16999	16999
5.49541	5.62341	16992	16992
5.62341	5.7544	17036	17036
5.7544	5.88844	17498	17498
5.88844	6.0256	17397	17397
6.0256	6.16595	17612	17612
6.16595	6.30957	18179	18179
6.30957	6.45654	18153	18153
6.45654	6.60693	18427	18427
6.60693	6.76083	18423	18423
6.76083	6.91831	19025	19025
6.91831	7.07946	18985	18985
7.07946	7.24436	19173	19173
7.24436	7.4131	19422	19422
7.4131	7.58578	19549	19549
7.58578	7.76247	19889	19889
7.76247	7.94328	20148	20148
7.94328	8.12831	20267	20267
8.12831	8.31764	20657	20657
8.31764	8.51138	20556	20556
8.51138	8.70964	21051	21051
8.70964	8.91251	20975	20975
8.91251	9.12011	21433	21433
9.12011	9.33254	21278	21278
9.33254	9.54993	21839	21839
9.54993	9.77237	21917	21917
9.77237	10	21963	21963
10	10.2329	22331	22331
10.2329	10.4713	22287	22287
10.4713	10.7152	22922	22922
10.7152	10.9648	22896	22896
10.9648	11.2202	23086	23086
11.2202	11.4815	23333	23333
11.4815	11.749	23314	23314
11.749	12.0226	23813	23813
12.0226	12.3027	23686	23686
12.3027	12.5893	24230	24230
12.5893	12.8825	24485	24485
12.8825	13.1826	24500	24500
13.1826	13.4896	24862	24862
13.4896	13.8038	24916	24916
13.8038	14.1254	25318	25318
14.1254	14.4544	25350	25350
14.4544	14.7911	25591	25591
14.7911	15.1356	25620	25620
15.1356	15.4882	26146	26146
15.4882	15.8489	26200	26200
15.8489	16.2181	26158	26158
16.2181	16.5959	26539	26539
16.5959	16.9824	26848	26848
16.9824	17.378	27168	27168
17.378	17.7828	27385	27385
17.7828	18.197	27604	27604
18.197	18.6209	27642	27642
18.6209	19.0546	28490	28490
19.0546	19.4984	28273	28273
19.4984	19.9526	28511	28511
19.9526	20.4174	28952	28952
20.4174	20.893	29389	29389
20.893	21.3796	29465	29465
21.3796	21.8776	29924	29924
21.8776	22.3872	30516	30516
22.3872	22.9087	30782	30782
22.9087	23.4423	31037	31037
23.4423	23.9883	32085	32085
23.9883	24.5471	32214	32214
24.5471	25.1189	32622	32622
25.1189	25.704	33051	33051
25.704	26.3027	33414	33414
26.3027	26.9153	33948	33948
26.9153	27.5423	34389	34389
27.5423	28.1838	34858	34858
28.1838	28.8403	35065	35065
28.8403	29.5121	36117	36117
29.5121	30.1995	36818	36818
30.1995	30.903	37108	37108
30.903	31.6228	37941	37941
31.6228	32.3594	38737	38737
32.3594	33.1131	39219	39219
33.1131	33.8844	39869	39869
33.8844	34.6737	40680	40680
34.6737	35.4813	41148	41148
35.4813	36.3078	41845	41845
36.3078	37.1535	42773	42773
37.1535	38.0189	43528	43528
38.0189	38.9045	44126	44126
38.9045	39.8107	45124	45124
39.8107	40.738	45808	45808
40.738	41.6869	46530	46530
41.6869	42.658	47521	47521
42.658	43.6516	48454	48454
43.6516	44.6684	48994	48994
44.6684	45.7088	50305	50305
45.7088	46.7735	51139	51139
46.7735	47.863	52186	52186
47.863	48.9779	53772	53772
48.9779	50.1187	54473	54473
50.1187	51.2861	55097	55097
51.2861	52.4807	56557	56557
52.4807	53.7032	57754	57754
53.7032	54.9541	58575	58575
54.9541	56.2341	59820	59820
56.2341	57.544	61320	61320
57.544	58.8844	62246	62246
58.8844	60.256	63889	63889
60.256	61.6595	64725	64725
61.6595	63.0957	65687	65687
63.0957	64.5654	66937	66937
64.5654	66.0693	68717	68717
66.0693	67.6083	70309	70309
67.6083	69.1831	71754	71754
69.1831	70.7946	73015	73015
70.7946	72.4436	73882	73882
72.4436	74.131	75514	75514
74.131	75.8578	77780	77780
75.8578	77.6247	78792	78792
77.6247	79.4328	79731	79731
79.4328	81.2831	82165	82165
81.2831	83.1764	83622	83622
83.1764	85.1138	84542	84542
85.1138	87.0964	86708	86708
87.0964	89.1251	88009	88009
89.1251	91.2011	89705	89705
91.2011	93.3254	91292	91292
93.3254	95.4993	93011	93011
95.4993	97.7237	94015	94015
97.7237	100	96545	96545
100	102.329	97499	97499
102.329	104.713	98762	98762
104.713	107.152	100425	100425
107.152	109.648	102386	102386
109.648	112.202	103246	103246
112.202	114.815	104109	104109
114.815	117.49	105396	105396
117.49	120.226	105946	105946
120.226	123.027	107456	107456
123.027	125.893	107894	107894
125.893	128.825	109042	109042
128.825	131.826	108358	108358
131.826	134.896	109067	109067
134.896	138.038	109579	109579
138.038	141.254	108735	108735
141.254	144.544	108531	108531
144.544	147.911	108204	108204
147.911	151.356	106495	106495
151.356	154.882	105249	105249
154.882	158.489	104305	104305
158.489	162.181	103056	103056
162.181	165.959	100432	100432
165.959	169.824	98364	98364
169.824	173.78	95339	95339
173.78	177.828	93174	93174
177.828	181.97	89386	89386
181.97	186.209	86833	86833
186.209	190.546	82660	82660
190.546	194.984	79091	79091
194.984	199.526	74958	74958
199.526	204.174	71008	71008
204.174	208.93	67021	67021
208.93	213.796	63109	63109
213.796	218.776	59100	59100
218.776	223.872	55068	55068
223.872	229.087	50877	50877
229.087	234.423	47105	47105
