1	1.02329	2160	2160
1.02329	1.04713	2182	2182
1.04713	1.07152	2231	2231
1.07152	1.09648	2356	2356
1.09648	1.12202	2443	2443
1.12202	1.14815	2483	2483
1.14815	1.1749	2678	2678
1.1749	1.20226	2669	2669
1.20226	1.23027	2748	2748
1.23027	1.25893	2761	2761
1.25893	1.28825	2930	2930
1.28825	1.31826	2930	2930
1.31826	1.34896	3074	3074
1.34896	1.38038	3114	3114
1.38038	1.41254	3262	3262
1.41254	1.44544	3224	3224
1.44544	1.47911	3388	3388
1.47911	1.51356	3348	3348
1.51356	1.54882	3541	3541
1.54882	1.58489	3681	3681
1.58489	1.62181	3787	3787
1.62181	1.65959	3810	3810
1.65959	1.69824	3973	3973
1.69824	1.7378	4048	4048
1.7378	1.77828	4092	4092
1.77828	1.8197	4308	4308
1.8197	1.86209	4284	4284
1.86209	1.90546	4568	4568
1.90546	1.94984	4642	4642
1.94984	1.99526	4732	4732
1.99526	2.04174	4617	4617
2.04174	2.0893	4924	4924
2.0893	2.13796	4871	4871
2.13796	2.18776	5089	5089
2.18776	2.23872	5169	5169
2.23872	2.29087	5412	5412
2.29087	2.34423	5425	5425
2.34423	2.39883	5665	5665
2.39883	2.45471	5645	5645
2.45471	2.51189	5891	5891
2.51189	2.5704	5977	5977
2.5704	2.63027	6004	6004
2.63027	2.69153	6280	6280
2.69153	2.75423	6386	6386
2.75423	2.81838	6515	6515
2.81838	2.88403	6547	6547
2.88403	2.95121	6752	6752
2.95121	3.01995	6891	6891
3.01995	3.0903	7026	7026
3.0903	3.16228	7255	7255
3.16228	3.23594	7389	7389
3.23594	3.31131	7408	7408
3.31131	3.38844	7475	7475
3.38844	3.46737	7640	7640
3.46737	3.54813	7683	7683
3.54813	3.63078	7869	7869
3.63078	3.71535	8122	8122
3.71535	3.80189	8173	8173
3.80189	3.89045	8153	8153
3.89045	3.98107	8563	8563
3.98107	4.0738	8531	8531
4.0738	4.16869	8763	8763
4.16869	4.2658	8872	8872
4.2658	4.36516	8960	8960
4.36516	4.46684	9120	9120
4.46684	4.57088	9161	9161
4.57088	4.67735	9475	9475
4.67735	4.7863	9565	9565
4.7863	4.89779	9625	9625
4.89779	5.01187	9907	9907
5.01187	5.12861	10095	10095
5.12861	5.24807	10064	10064
5.24807	5.37032	10212	10212
5.37032	5.49541	10365	10365
5.49541	5.62341	10561	10561
5.62341	5.7544	10693	10693
5.7544	5.88844	10792	10792
5.88844	6.0256	10778	10778
6.0256	6.16595	11029	11029
6.16595	6.30957	11226	11226
6.30957	6.45654	11375	11375
6.45654	6.60693	11544	11544
6.60693	6.76083	11326	11326
6.76083	6.91831	11527	11527
6.91831	7.07946	11691	11691
7.07946	7.24436	11741	11741
7.24436	7.4131	12354	12354
7.4131	7.58578	12119	12119
7.58578	7.76247	12301	12301
7.76247	7.94328	12467	12467
7.94328	8.12831	12877	12877
8.12831	8.31764	12752	12752
8.31764	8.51138	13025	13025
8.51138	8.70964	12927	12927
8.70964	8.91251	13151	13151
8.91251	9.12011	13322	13322
9.12011	9.33254	13428	13428
9.33254	9.54993	13346	13346
9.54993	9.77237	13685	13685
9.77237	10	13766	13766
10	10.2329	14084	14084
10.2329	10.4713	14093	14093
10.4713	10.7152	14194	14194
10.7152	10.9648	14390	14390
10.9648	11.2202	14566	14566
11.2202	11.4815	14781	14781
11.4815	11.749	14840	14840
11.749	12.0226	14580	14580
12.0226	12.3027	14916	14916
12.3027	12.5893	14897	14897
12.5893	12.8825	15238	15238
12.8825	13.1826	15394	15394
13.1826	13.4896	15390	15390
13.4896	13.8038	15422	15422
13.8038	14.1254	15502	15502
14.1254	14.4544	15736	15736
14.4544	14.7911	15882	15882
14.7911	15.1356	16343	16343
15.1356	15.4882	16074	16074
15.4882	15.8489	16206	16206
15.8489	16.2181	16363	16363
16.2181	16.5959	16779	16779
16.5959	16.9824	16819	16819
16.9824	17.378	16851	16851
17.378	17.7828	17203	17203
17.7828	18.197	17267	17267
18.197	18.6209	17566	17566
18.6209	19.0546	17264	17264
19.0546	19.4984	17419	17419
19.4984	19.9526	17817	17817
19.9526	20.4174	18072	18072
20.4174	20.893	18183	18183
20.893	21.3796	18198	18198
21.3796	21.8776	18291	18291
21.8776	22.3872	18807	18807
22.3872	22.9087	19114	19114
22.9087	23.4423	19223	19223
23.4423	23.9883	19172	19172
23.9883	24.5471	19536	19536
24.5471	25.1189	19919	19919
25.1189	25.704	20274	20274
25.704	26.3027	20278	20278
26.3027	26.9153	20648	20648
26.9153	27.5423	20845	20845
27.5423	28.1838	21148	21148
28.1838	28.8403	21415	21415
28.8403	29.5121	22006	22006
29.5121	30.1995	22113	22113
30.1995	30.903	22454	22454
30.903	31.6228	22930	22930
31.6228	32.3594	23302	23302
32.3594	33.1131	23686	23686
33.1131	33.8844	23798	23798
33.8844	34.6737	24406	24406
34.6737	35.4813	24843	24843
35.4813	36.3078	25210	25210
36.3078	37.1535	25733	25733
37.1535	38.0189	26388	26388
38.0189	38.9045	26824	26824
38.9045	39.8107	27067	27067
39.8107	40.738	27779	27779
40.738	41.6869	28197	28197
41.6869	42.658	28478	28478
42.658	43.6516	29208	29208
43.6516	44.6684	30258	30258
