          Format            YIELD 
            Name              a15 
            Unit        #/sr/hist 
            Part      Generic Ion 

          Emin           Emax          Value    Uncertainty 
     50.118723      51.286138   3.034771e-06       0.138675 
     51.286138      52.480746   2.859688e-06       0.142857 
     52.480746      53.703180   3.093132e-06       0.137361 
     53.703180      54.954087   3.268215e-06       0.133631 
     54.954087      56.234133   3.034771e-06       0.138675 
     56.234133      57.543994   3.034771e-06       0.138675 
     57.543994      58.884366   2.159356e-06       0.164399 
     58.884366      60.255959   3.268215e-06       0.133631 
     60.255959      61.659500   2.626244e-06       0.149071 
     61.659500      63.095734   3.268215e-06       0.133631 
     63.095734      64.565423   2.742966e-06       0.145865 
     64.565423      66.069345   2.334439e-06       0.158114 
     66.069345      67.608298   2.567883e-06       0.150756 
     67.608298      69.183097   2.509522e-06       0.152499 
     69.183097      70.794578   2.509522e-06       0.152499 
     70.794578      72.443596   2.451161e-06       0.154303 
     72.443596      74.131024   2.042634e-06       0.169031 
     74.131024      75.857758   2.626244e-06       0.149071 
     75.857758      77.624712   2.742966e-06       0.145865 
     77.624712      79.432823   2.684605e-06       0.147442 
     79.432823      81.283052   2.392800e-06       0.156174 
     81.283052      83.176377   2.742966e-06       0.145865 
     83.176377      85.113804   1.925912e-06       0.174078 
     85.113804      87.096359   1.400664e-06       0.204124 
     87.096359      89.125094   2.042634e-06       0.169031 
     89.125094      91.201084   2.567883e-06       0.150756 
     91.201084      93.325430   2.100995e-06       0.166667 
     93.325430      95.499259   1.809190e-06       0.179605 
     95.499259      97.723722   1.750829e-06       0.182574 
     97.723722     100.000000   1.925912e-06       0.174078 
    100.000000     102.329299   2.334439e-06       0.158114 
    102.329299     104.712855   1.634108e-06       0.188982 
    104.712855     107.151931   2.159356e-06       0.164399 
    107.151931     109.647820   1.692468e-06       0.185695 
    109.647820     112.201845   1.809190e-06       0.179605 
    112.201845     114.815362   1.750829e-06       0.182574 
    114.815362     117.489755   2.042634e-06       0.169031 
    117.489755     120.226443   1.809190e-06       0.179605 
    120.226443     123.026877   1.984273e-06       0.171499 
    123.026877     125.892541   2.334439e-06       0.158114 
    125.892541     128.824955   2.042634e-06       0.169031 
    128.824955     131.825674   2.159356e-06       0.164399 
    131.825674     134.896288   2.276078e-06       0.160128 
    134.896288     138.038426   2.918049e-06       0.141421 
    138.038426     141.253754   2.567883e-06       0.150756 
    141.253754     144.543977   2.276078e-06       0.160128 
    144.543977     147.910839   3.151493e-06       0.136083 
    147.910839     151.356125   3.326576e-06       0.132453 
    151.356125     154.881662   3.735103e-06       0.125000 
    154.881662     158.489319   4.610518e-06       0.112509 
    158.489319     162.181010   3.443298e-06       0.130189 
    162.181010     165.958691   4.085269e-06       0.119523 
    165.958691     169.824365   4.843962e-06       0.109764 
    169.824365     173.780083   4.552157e-06       0.113228 
    173.780083     177.827941   5.019045e-06       0.107833 
    177.827941     181.970086   5.952820e-06       0.099015 
    181.970086     186.208714   7.820372e-06       0.086387 
    186.208714     190.546072   6.594791e-06       0.094072 
    190.546072     194.984460   7.995455e-06       0.085436 
    194.984460     199.526231   9.162674e-06       0.079809 
    199.526231     204.173794   9.629562e-06       0.077850 
    204.173794     208.929613   1.143875e-05       0.071429 
    208.929613     213.796209   1.400664e-05       0.064550 
    213.796209     218.776162   1.441516e-05       0.063628 
    218.776162     223.872114   1.727485e-05       0.058124 
    223.872114     229.086765   1.785846e-05       0.057166 
    229.086765     234.422882   2.042634e-05       0.053452 
    234.422882     239.883292   2.124340e-05       0.052414 
    239.883292     245.470892   2.357784e-05       0.049752 
    245.470892     251.188643   2.859688e-05       0.045175 
    251.188643     257.039578   3.023099e-05       0.043937 
    257.039578     263.026799   3.816808e-05       0.039103 
    263.026799     269.153480   4.283696e-05       0.036911 
    269.153480     275.422870   4.371238e-05       0.036539 
    275.422870     281.838293   5.019045e-05       0.034100 
    281.838293     288.403150   5.427571e-05       0.032791 
    288.403150     295.120923   6.279642e-05       0.030485 
    295.120923     301.995172   6.320494e-05       0.030387 
    301.995172     309.029543   6.886596e-05       0.029111 
    309.029543     316.227766   7.096695e-05       0.028677 
    316.227766     323.593657   7.575256e-05       0.027756 
    323.593657     331.131121   7.335976e-05       0.028205 
    331.131121     338.844156   7.849552e-05       0.027267 
    338.844156     346.736850   7.306795e-05       0.028261 
    346.736850     354.813389   6.612299e-05       0.029709 
    354.813389     363.078055   6.057870e-05       0.031038 
    363.078055     371.535229   5.205800e-05       0.033482 
    371.535229     380.189396   4.447107e-05       0.036226 
    380.189396     389.045145   3.332412e-05       0.041849 
    389.045145     398.107171   2.783819e-05       0.045787 
    398.107171     407.380278   2.241062e-05       0.051031 
    407.380278     416.869383   1.593255e-05       0.060523 
    416.869383     426.579519   9.396118e-06       0.078811 
    426.579519     436.515832   7.353484e-06       0.089087 
    436.515832     446.683592   4.493796e-06       0.113961 
    446.683592     457.088190   3.093132e-06       0.137361 
    457.088190     467.735141   2.217717e-06       0.162221 
    467.735141     478.630092   9.921367e-07       0.242536 
    478.630092     489.778819   2.918049e-07       0.447214 
    489.778819     501.187234   1.167220e-07       0.707107 
    501.187234     512.861384       0.000000       0.000000 
    512.861384     524.807460   5.836098e-08       1.000000 
    524.807460     537.031796   1.750829e-07       0.577350 
    537.031796     549.540874       0.000000       0.000000 
    549.540874     562.341325       0.000000       0.000000 
    562.341325     575.439937       0.000000       0.000000 
    575.439937     588.843655       0.000000       0.000000 
    588.843655     602.559586       0.000000       0.000000 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344       0.000000       0.000000 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448       0.000000       0.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
