          Format            YIELD 
            Name              n60 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
     28.840315      29.512092       0.001865       0.004728 
     29.512092      30.199517       0.001884       0.004703 
     30.199517      30.902954       0.001918       0.004662 
     30.902954      31.622777       0.001950       0.004623 
     31.622777      32.359366       0.001950       0.004623 
     32.359366      33.113112       0.001976       0.004593 
     33.113112      33.884416       0.001995       0.004571 
     33.884416      34.673685       0.002037       0.004524 
     34.673685      35.481339       0.002056       0.004502 
     35.481339      36.307805       0.002066       0.004491 
     36.307805      37.153523       0.002117       0.004437 
     37.153523      38.018940       0.002135       0.004418 
     38.018940      38.904514       0.002151       0.004402 
     38.904514      39.810717       0.002166       0.004387 
     39.810717      40.738028       0.002191       0.004361 
     40.738028      41.686938       0.002217       0.004336 
     41.686938      42.657952       0.002248       0.004306 
     42.657952      43.651583       0.002283       0.004273 
     43.651583      44.668359       0.002285       0.004270 
     44.668359      45.708819       0.002312       0.004245 
     45.708819      46.773514       0.002330       0.004229 
     46.773514      47.863009       0.002375       0.004189 
     47.863009      48.977882       0.002398       0.004169 
     48.977882      50.118723       0.002405       0.004163 
     50.118723      51.286138       0.002445       0.004128 
     51.286138      52.480746       0.002427       0.004144 
     52.480746      53.703180       0.002482       0.004097 
     53.703180      54.954087       0.002482       0.004098 
     54.954087      56.234133       0.002532       0.004057 
     56.234133      57.543994       0.002541       0.004050 
     57.543994      58.884366       0.002556       0.004038 
     58.884366      60.255959       0.002580       0.004019 
     60.255959      61.659500       0.002587       0.004014 
     61.659500      63.095734       0.002595       0.004008 
     63.095734      64.565423       0.002641       0.003973 
     64.565423      66.069345       0.002642       0.003972 
     66.069345      67.608298       0.002643       0.003970 
     67.608298      69.183097       0.002660       0.003958 
     69.183097      70.794578       0.002686       0.003939 
     70.794578      72.443596       0.002683       0.003941 
     72.443596      74.131024       0.002687       0.003938 
     74.131024      75.857758       0.002690       0.003936 
     75.857758      77.624712       0.002678       0.003944 
     77.624712      79.432823       0.002671       0.003950 
     79.432823      81.283052       0.002674       0.003947 
     81.283052      83.176377       0.002679       0.003944 
     83.176377      85.113804       0.002682       0.003941 
     85.113804      87.096359       0.002641       0.003972 
     87.096359      89.125094       0.002634       0.003978 
     89.125094      91.201084       0.002615       0.003992 
     91.201084      93.325430       0.002591       0.004011 
     93.325430      95.499259       0.002578       0.004020 
     95.499259      97.723722       0.002538       0.004052 
     97.723722     100.000000       0.002525       0.004062 
    100.000000     102.329299       0.002477       0.004101 
    102.329299     104.712855       0.002435       0.004137 
    104.712855     107.151931       0.002404       0.004163 
    107.151931     109.647820       0.002351       0.004211 
    109.647820     112.201845       0.002299       0.004258 
    112.201845     114.815362       0.002276       0.004279 
    114.815362     117.489755       0.002211       0.004342 
    117.489755     120.226443       0.002142       0.004411 
    120.226443     123.026877       0.002098       0.004457 
    123.026877     125.892541       0.002052       0.004507 
    125.892541     128.824955       0.001979       0.004590 
    128.824955     131.825674       0.001896       0.004689 
    131.825674     134.896288       0.001827       0.004776 
    134.896288     138.038426       0.001755       0.004873 
    138.038426     141.253754       0.001677       0.004985 
    141.253754     144.543977       0.001618       0.005076 
    144.543977     147.910839       0.001533       0.005214 
    147.910839     151.356125       0.001464       0.005335 
    151.356125     154.881662       0.001387       0.005483 
    154.881662     158.489319       0.001318       0.005624 
    158.489319     162.181010       0.001221       0.005843 
    162.181010     165.958691       0.001150       0.006020 
    165.958691     169.824365       0.001089       0.006186 
    169.824365     173.780083       0.001013       0.006416 
    173.780083     177.827941   9.321620e-04       0.006688 
    177.827941     181.970086   8.806231e-04       0.006880 
    181.970086     186.208714   7.971017e-04       0.007232 
    186.208714     190.546072   7.237964e-04       0.007589 
    190.546072     194.984460   6.738420e-04       0.007866 
    194.984460     199.526231   6.067497e-04       0.008289 
    199.526231     204.173794   5.574625e-04       0.008648 
    204.173794     208.929613   4.975422e-04       0.009154 
    208.929613     213.796209   4.468373e-04       0.009660 
    213.796209     218.776162   4.034295e-04       0.010166 
    218.776162     223.872114   3.506814e-04       0.010904 
    223.872114     229.086765   3.158634e-04       0.011489 
    229.086765     234.422882   2.796694e-04       0.012210 
    234.422882     239.883292   2.420160e-04       0.013126 
    239.883292     245.470892   2.151207e-04       0.013922 
    245.470892     251.188643   1.837637e-04       0.015063 
    251.188643     257.039578   1.554507e-04       0.016378 
    257.039578     263.026799   1.364780e-04       0.017479 
    263.026799     269.153480   1.154622e-04       0.019003 
    269.153480     275.422870   9.711498e-05       0.020721 
    275.422870     281.838293   7.922647e-05       0.022941 
    281.838293     288.403150   6.896873e-05       0.024588 
    288.403150     295.120923   5.579212e-05       0.027338 
    295.120923     301.995172   4.732739e-05       0.029682 
    301.995172     309.029543   3.723644e-05       0.033464 
    309.029543     316.227766   2.985587e-05       0.037372 
    316.227766     323.593657   2.376794e-05       0.041885 
    323.593657     331.131121   1.926454e-05       0.046524 
    331.131121     338.844156   1.580360e-05       0.051366 
    338.844156     346.736850   1.167548e-05       0.059761 
    346.736850     354.813389   1.042454e-05       0.063245 
    354.813389     363.078055   7.755855e-06       0.073323 
    363.078055     371.535229   5.462457e-06       0.087370 
    371.535229     380.189396   4.878683e-06       0.092450 
    380.189396     389.045145   3.460946e-06       0.109764 
    389.045145     398.107171   2.210002e-06       0.137361 
    398.107171     407.380278   1.417737e-06       0.171499 
    407.380278     416.869383   9.173592e-07       0.213201 
    416.869383     426.579519   7.922647e-07       0.229416 
    426.579519     436.515832   5.003777e-07       0.288675 
    436.515832     446.683592   3.752833e-07       0.333333 
    446.683592     457.088190   1.250944e-07       0.577350 
    457.088190     467.735141   3.335851e-07       0.353553 
    467.735141     478.630092   1.667926e-07       0.500000 
    478.630092     489.778819   8.339629e-08       0.707107 
    489.778819     501.187234   1.250944e-07       0.577350 
    501.187234     512.861384       0.000000       0.000000 
    512.861384     524.807460       0.000000       0.000000 
    524.807460     537.031796       0.000000       0.000000 
    537.031796     549.540874       0.000000       0.000000 
    549.540874     562.341325       0.000000       0.000000 
    562.341325     575.439937       0.000000       0.000000 
    575.439937     588.843655       0.000000       0.000000 
    588.843655     602.559586       0.000000       0.000000 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344       0.000000       0.000000 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448       0.000000       0.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
