          Format            YIELD 
            Name              n45 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
    109.647820     112.201845       0.005345       0.003389 
    112.201845     114.815362       0.005416       0.003367 
    114.815362     117.489755       0.005437       0.003360 
    117.489755     120.226443       0.005499       0.003341 
    120.226443     123.026877       0.005550       0.003326 
    123.026877     125.892541       0.005580       0.003317 
    125.892541     128.824955       0.005601       0.003311 
    128.824955     131.825674       0.005604       0.003310 
    131.825674     134.896288       0.005631       0.003302 
    134.896288     138.038426       0.005597       0.003312 
    138.038426     141.253754       0.005638       0.003300 
    141.253754     144.543977       0.005576       0.003318 
    144.543977     147.910839       0.005542       0.003328 
    147.910839     151.356125       0.005509       0.003338 
    151.356125     154.881662       0.005479       0.003347 
    154.881662     158.489319       0.005370       0.003382 
    158.489319     162.181010       0.005318       0.003398 
    162.181010     165.958691       0.005242       0.003422 
    165.958691     169.824365       0.005081       0.003476 
    169.824365     173.780083       0.004971       0.003515 
    173.780083     177.827941       0.004844       0.003561 
    177.827941     181.970086       0.004706       0.003612 
    181.970086     186.208714       0.004538       0.003679 
    186.208714     190.546072       0.004384       0.003743 
    190.546072     194.984460       0.004209       0.003820 
    194.984460     199.526231       0.004000       0.003918 
    199.526231     204.173794       0.003831       0.004004 
    204.173794     208.929613       0.003626       0.004116 
    208.929613     213.796209       0.003418       0.004239 
    213.796209     218.776162       0.003212       0.004373 
    218.776162     223.872114       0.002992       0.004531 
    223.872114     229.086765       0.002794       0.004689 
    229.086765     234.422882       0.002582       0.004878 
    234.422882     239.883292       0.002397       0.005062 
    239.883292     245.470892       0.002207       0.005276 
    245.470892     251.188643       0.002019       0.005517 
    251.188643     257.039578       0.001817       0.005815 
    257.039578     263.026799       0.001644       0.006114 
    263.026799     269.153480       0.001495       0.006410 
    269.153480     275.422870       0.001340       0.006771 
    275.422870     281.838293       0.001172       0.007240 
    281.838293     288.403150       0.001057       0.007624 
    288.403150     295.120923   9.358375e-04       0.008103 
    295.120923     301.995172   8.181511e-04       0.008666 
    301.995172     309.029543   7.106047e-04       0.009299 
    309.029543     316.227766   6.071759e-04       0.010060 
    316.227766     323.593657   5.272843e-04       0.010795 
    323.593657     331.131121   4.499739e-04       0.011686 
    331.131121     338.844156   3.805911e-04       0.012707 
    338.844156     346.736850   3.124375e-04       0.014024 
    346.736850     354.813389   2.708324e-04       0.015063 
    354.813389     363.078055   2.217298e-04       0.016648 
    363.078055     371.535229   1.855328e-04       0.018200 
    371.535229     380.189396   1.485983e-04       0.020336 
    380.189396     389.045145   1.200217e-04       0.022628 
    389.045145     398.107171   9.740625e-05       0.025118 
    398.107171     407.380278   7.393042e-05       0.028831 
    407.380278     416.869383   5.549391e-05       0.033278 
    416.869383     426.579519   4.664438e-05       0.036298 
    426.579519     436.515832   3.496792e-05       0.041922 
    436.515832     446.683592   2.611840e-05       0.048507 
    446.683592     457.088190   1.806778e-05       0.058321 
    457.088190     467.735141   1.456485e-05       0.064957 
    467.735141     478.630092   1.192228e-05       0.071796 
    478.630092     489.778819   7.313151e-06       0.091670 
    489.778819     501.187234   5.223679e-06       0.108465 
    501.187234     512.861384   3.072752e-06       0.141421 
    512.861384     524.807460   3.441483e-06       0.133631 
    524.807460     537.031796   1.597831e-06       0.196116 
    537.031796     549.540874   9.218257e-07       0.258199 
    549.540874     562.341325   6.760055e-07       0.301511 
    562.341325     575.439937   5.530954e-07       0.333333 
    575.439937     588.843655   6.145505e-08       1.000000 
    588.843655     602.559586   6.145505e-07       0.316228 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344   1.229101e-07       0.707107 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448   6.145505e-08       1.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
